metric,target,year,donors_used,n_models,rmse,mae,runtime_sec,mean_single_rmse,mean_single_mae,mean_T
sinkhorn_wasserstein,47,2017,"49,43,46,45,52,48,39",7,2.76508625413504,1.67043795109675,295.126,3.37013974862426,2.09589497056965,14.8571428571429
sinkhorn_wasserstein,49,2018,"40,34,36,42,44,43,47",7,5.1263579156583,3.75119330639653,288.544000000001,5.43477951669185,3.90341371819681,15.2857142857143
sinkhorn_wasserstein,48,2017,"49,40,39,44,36,34,22",7,4.06962722676008,2.72525028879023,303.916,4.30885406121246,2.91956459350289,14.7142857142857
sinkhorn_wasserstein,50,2018,"45,39,51,48,47,46,43",7,2.993638027949,1.95487561235406,296.471000000001,3.4796697059652,2.31757370431525,15.4285714285714
sinkhorn_wasserstein,49,2017,"40,34,36,42,44,43,47",7,4.28838574709567,2.76866886991688,288.635,4.68693496074044,3.02058633980258,15.2857142857143
sinkhorn_wasserstein,50,2017,"45,39,51,48,47,46,43",7,3.33483442127578,2.07438254776852,288.587,3.65512165395809,2.33333136136816,15.4285714285714
sinkhorn_wasserstein,52,2018,"47,53,43,49,45,42,33",7,3.89666706176166,2.61213871065654,361.491000000001,4.34458758139575,2.9067768781491,16
sinkhorn_wasserstein,51,2017,"35,36,49,34,42,48,44",7,3.36481901299558,2.19168881970445,280.875,4.01034772397498,2.69699115537327,15.4285714285714
sinkhorn_wasserstein,54,2018,"58,56,60,57,5,55,2",7,4.22338370558434,2.99161102331648,361.868,4.96943205276371,3.56375408932509,16.4285714285714
sinkhorn_wasserstein,52,2017,"47,53,43,49,45,42,33",7,3.64234878164141,2.21705925301565,339.107000000001,4.1465109190654,2.57249609527818,16
sinkhorn_wasserstein,55,2018,"54,57,5,37,35,52,44",7,4.27753058601402,3.03409558233741,337.890000000001,4.7507600541407,3.41089280983686,15.4285714285714
sinkhorn_wasserstein,53,2017,"43,45,46,6,8,33,35",7,3.03837350434921,1.90386683581105,335.857,3.64833849521409,2.3685721934528,15.7142857142857
sinkhorn_wasserstein,56,2018,"31,54,57,60,55,58,5",7,3.62101083334183,2.50557588743388,370.254,4.77161588163479,3.41556156475208,16.2857142857143
sinkhorn_wasserstein,54,2017,"58,56,60,57,5,55,2",7,4.60381770637765,3.45899550885928,358.703999999999,5.13100790692836,3.82059596347164,16.4285714285714
sinkhorn_wasserstein,57,2018,"55,58,54,5,56,10,52",7,2.99881486030876,1.95134790254598,365.466,4.48995313030586,3.17696874765925,15.7142857142857
sinkhorn_wasserstein,55,2017,"54,57,5,37,35,52,44",7,3.30400856889979,1.98387982382532,331.561000000001,4.03578487375516,2.6348052628456,15.4285714285714
sinkhorn_wasserstein,58,2018,"57,55,56,54,5,37,65",7,4.3802771103551,2.95405199918103,354.785000000001,4.85758218777369,3.37228331923214,16
sinkhorn_wasserstein,56,2017,"31,54,57,60,55,58,5",7,3.42890985429517,2.25872085329613,351.386,4.63669191829591,3.24542530614502,16.2857142857143
sinkhorn_wasserstein,59,2018,"61,64,65,63,60,66,57",7,4.22597427533601,2.74739207434974,361.519000000002,4.43559690451295,2.91840815221811,16.4285714285714
sinkhorn_wasserstein,57,2017,"55,58,54,5,56,10,52",7,3.18512673437674,1.8634628281962,348.878000000001,4.60019333104545,3.18453109908994,15.7142857142857
sinkhorn_wasserstein,60,2018,"8,54,55,56,10,37,66",7,3.68985688457828,2.12518038626742,346.938,4.65177496729254,2.99234785888121,15.7142857142857
sinkhorn_wasserstein,58,2017,"57,55,56,54,5,37,65",7,5.24259166194879,3.58957931388155,356.417,5.54892978627123,3.85564346343453,16
sinkhorn_wasserstein,62,2018,"63,64,59,60,65,58,57",7,2.8788789732769,1.80149765511191,371.052000000001,3.62863243364888,2.37741279950035,16.4285714285714
sinkhorn_wasserstein,59,2017,"61,64,65,63,60,66,57",7,5.82923792534938,3.8253153549538,375.987000000002,5.98011156969109,3.94373894690509,16.4285714285714
sinkhorn_wasserstein,63,2018,"64,62,59,65,60,57,66",7,4.58468606566322,2.97463454411626,357.338999999997,4.82196116239991,3.1904602180458,16.2857142857143
sinkhorn_wasserstein,60,2017,"8,54,55,56,10,37,66",7,3.1854259129121,1.95479944434043,342.216999999999,4.16294123846282,2.85369183006787,15.7142857142857
sinkhorn_wasserstein,64,2018,"63,61,66,65,62,59,58",7,4.65534815914874,2.97888963963794,338.730000000001,5.48886851136489,3.67773885105467,16.1428571428571
sinkhorn_wasserstein,61,2017,"66,64,65,59,58,57,54",7,4.01176640633891,2.73941391689656,373.526000000002,4.49282508213993,3.10740081525996,16.2857142857143
sinkhorn_wasserstein,65,2018,"61,59,54,58,66,63,60",7,4.77263397788738,3.0194742720222,338.132,5.59701907494636,3.63105904013872,16
sinkhorn_wasserstein,62,2017,"63,64,59,60,65,58,57",7,2.95306824057275,1.71921382112082,365.145,3.79920539835212,2.44403857909003,16.4285714285714
sinkhorn_wasserstein,66,2018,"61,60,65,63,59,54,58",7,4.77314166301664,3.22197898810251,344.938000000002,5.3920222770052,3.6937705424371,16.1428571428571
sinkhorn_wasserstein,63,2017,"64,62,59,65,60,57,66",7,4.58790726003237,3.00890971060144,355.842000000001,4.8431427165135,3.23019152114728,16.2857142857143
sinkhorn_wasserstein,64,2017,"63,61,66,65,62,59,58",7,4.03829304896747,2.53858332452293,354.444000000005,4.93484544992805,3.24178932639526,16.1428571428571
sinkhorn_wasserstein,65,2017,"61,59,54,58,66,63,60",7,4.50590899231358,2.70979145047277,352.448999999995,5.26789421334429,3.38665673558327,16
sinkhorn_wasserstein,66,2017,"61,60,65,63,59,54,58",7,5.05068150695011,3.30060242836201,369.02,5.64190052696331,3.77795971775907,16.1428571428571
