target,donor,geo_distance
17,10,0.047155623190135026
17,9,0.04726111573429053
17,44,0.05375781206280624
17,43,0.053889645818561455
17,7,0.055055174143762445
17,8,0.0551145845464701
17,38,0.056047026598741154
17,6,0.05748350942566058
17,42,0.05833949884083678
17,39,0.058500343806254664
17,5,0.059915167561227764
17,41,0.06071879312774586
17,4,0.06291090204058433
17,40,0.06406715714779294
17,3,0.06622226685609611
17,2,0.06963868593045103
17,1,0.07302767300825078
17,52,0.07829256908621664
17,60,0.08158202157614144
17,53,0.0836065795011972
17,59,0.08418334070022412
17,54,0.08763474430116172
17,58,0.09025281250404334
17,55,0.09198477007091997
17,57,0.09701436705746219
17,56,0.09895574925414902
17,61,0.1050593619103029
17,62,0.10808517995081475
17,63,0.11118065676987166
17,66,0.11206636069757962
17,65,0.11329223143516955
17,64,0.11519829312923872
18,19,0.003580190839885495
18,17,0.004981747975359611
18,20,0.007823253891444417
18,33,0.01001081517410045
18,16,0.010959403111483747
18,21,0.013091288927374566
18,15,0.014354480616866635
18,30,0.014781870638048466
18,32,0.015765461229535916
18,49,0.017067249986450667
18,22,0.01767535444877981
18,50,0.018875330613793227
18,29,0.01923626678386428
18,31,0.021112068154967675
18,51,0.02258090897196125
18,28,0.022997193012409115
18,48,0.023493346048615523
18,27,0.025941909826572133
18,14,0.02639407491388927
18,25,0.02740831692315309
18,47,0.027799701345338223
18,24,0.031600086991810626
18,26,0.032532557922794844
18,46,0.03383170778131066
18,37,0.03525289139602594
18,23,0.035308878054251445
18,36,0.037057773960263704
18,35,0.038855408295113796
18,34,0.039685732874422223
18,45,0.0398896957232065
18,13,0.04019059339920229
18,12,0.043694477199984906
18,11,0.04704951296007217
18,44,0.050287586926497076
18,43,0.050650444398642754
18,10,0.05206384323654945
18,9,0.05220607255444523
18,38,0.0538696908742755
18,42,0.05512850565623922
18,39,0.05600118187645686
18,41,0.057787167016388696
18,7,0.05998377246297539
18,8,0.06007582187619239
18,40,0.061266704774208314
18,6,0.06244018457692133
18,5,0.06488973602797282
18,4,0.0678748601095427
18,3,0.07118266479593188
18,2,0.074579269139956
18,1,0.07797669039456594
18,52,0.08324483186630867
18,60,0.08655813646203343
18,53,0.08856015427380419
18,59,0.0891641612451999
18,54,0.09259099158179476
18,58,0.09523429977576353
18,55,0.09694295544746924
18,57,0.10199498747708144
18,56,0.10392450063281519
18,61,0.10993520053144942
18,62,0.11298672571983842
18,63,0.11610427384420438
18,66,0.11691354040011794
18,65,0.11816638413224807
18,64,0.12010039988184885
19,18,0.003580190839885495
19,20,0.00424608002279751
19,17,0.008535315609864659
19,21,0.009512263289564683
19,33,0.0111399562386932
19,22,0.014114328539466555
19,16,0.014536336226504928
19,30,0.017881316251607406
19,15,0.017930891652396985
19,32,0.01816650755896686
19,49,0.01840295775928425
19,50,0.019357884322673276
19,51,0.022138443609477153
19,29,0.02242360606347695
19,31,0.023925776130566803
19,48,0.026214164585010115
19,28,0.026295992690141937
19,27,0.029361380246848066
19,14,0.029974005703108802
19,47,0.030859643092232936
19,25,0.03095432365421671
19,24,0.03516363181697816
19,26,0.036051484954853136
19,46,0.037121945722308196
19,37,0.03731819924500645
19,23,0.038871203030006664
19,36,0.03943819426799354
19,35,0.04151649750267955
19,34,0.042874762243655606
19,45,0.04333530452321754
19,13,0.0437634571126414
19,12,0.04726810169543517
19,44,0.04843147757171982
19,43,0.04899868220115721
19,11,0.050627621797690626
19,38,0.05309308338305471
19,42,0.05348355238351319
19,39,0.05495406372498762
19,10,0.055644011060400705
19,9,0.05578298409811006
19,41,0.05637261418357322
19,40,0.05995047308870881
19,7,0.06356329447534957
19,8,0.06364701596092306
19,6,0.06601352217121886
19,5,0.06845003407515583
19,4,0.07144456518252448
19,3,0.07475436258172495
19,2,0.07815729071276711
19,1,0.08155278172790914
19,52,0.08681995012415061
19,60,0.09006554158750173
19,53,0.09213484387271734
19,59,0.09268954089804311
19,54,0.09616467526971631
19,58,0.09877575640758209
19,55,0.10051582030486546
19,57,0.10554173025396163
19,56,0.10749086125550399
19,61,0.1135123416530555
19,62,0.11656648485546776
19,63,0.11968428004454051
19,66,0.12048568746768228
19,65,0.12174322929066737
19,64,0.12368017880359812
20,19,0.00424608002279751
20,21,0.005294236059149594
20,18,0.007823253891444417
20,22,0.009957068974351831
20,17,0.012779418849071317
20,33,0.013450164480778643
20,16,0.018768277808312618
20,49,0.020873988043735216
20,50,0.020945262063053784
20,32,0.021302212595174255
20,30,0.021656078866914005
20,15,0.022160876807789002
20,51,0.022590944169069156
20,29,0.026244820087971663
20,31,0.0273704792594138
20,48,0.02980206029606005
20,28,0.030211260317967517
20,27,0.03339705100094918
20,14,0.03421641572242773
20,47,0.0347168983894011
20,25,0.03513606508831063
20,24,0.039368735134875744
20,37,0.03986643981408424
20,26,0.040195998612424136
20,46,0.04116187070882464
20,36,0.042316696557741826
20,23,0.04307371767748867
20,35,0.04469209983263259
20,44,0.046280498892946255
20,34,0.04663000530656196
20,43,0.04709853255559031
20,45,0.04749806238742797
20,13,0.047983043420462654
20,12,0.05148889758433368
20,42,0.05156867901274958
20,38,0.05224014524826669
20,39,0.0537633062868161
20,41,0.05472716024470848
20,11,0.054858328369081756
20,40,0.05840960673656346
20,10,0.05988317840504123
20,9,0.0600286590545716
20,7,0.06780665623757012
20,8,0.06789275185356679
20,6,0.07025956275447497
20,5,0.07269171041769477
20,4,0.07568993120990394
20,3,0.0790001774843576
20,2,0.08240241986738006
20,1,0.08579870048619613
20,52,0.09106600381042314
20,60,0.09427067172185634
20,53,0.09638092002284478
20,59,0.09690829804970269
20,54,0.10041073135501996
20,58,0.10300579039282207
20,55,0.10476179771806138
20,57,0.10977516555469184
20,56,0.11173501476658966
20,61,0.11773943284694385
20,62,0.12080223498396045
20,63,0.12392607230030331
20,66,0.12470138752283398
20,65,0.12596948742675748
20,64,0.12791600711189355
21,22,0.004708535382685369
21,20,0.005294236059149594
21,19,0.009512263289564683
21,18,0.013091288927374566
21,33,0.01782353090411658
21,17,0.01801355367188824
21,50,0.023184279039038486
21,51,0.02344127867203491
21,16,0.024048454249285943
21,49,0.024076840082535748
21,32,0.02603917865448141
21,30,0.026790873553880216
21,15,0.027442766379503356
21,29,0.03139046391820294
21,31,0.03227090974174729
21,48,0.0340838128996742
21,28,0.035401761855167566
21,27,0.0386456649559818
21,47,0.03930490139779007
21,14,0.039480128365799394
21,25,0.040430108753007336
21,37,0.04395532874407835
21,24,0.04466173766088819
21,44,0.04480546758923515
21,26,0.045483660756144094
21,43,0.04597198359392382
21,46,0.04598478267970823
21,36,0.04668758745587522
21,23,0.04836717296772676
21,35,0.049309556883022146
21,42,0.05037842157005319
21,34,0.05169778868152868
21,38,0.05246428856326941
21,45,0.052512865561212686
21,13,0.053271872123663945
21,39,0.05353607910353541
21,41,0.053882978991514584
21,12,0.05677719304439064
21,40,0.05767962884667342
21,11,0.060139850348999026
21,10,0.06515342988500294
21,9,0.0652745731949279
21,7,0.07306574342255066
21,8,0.07311889534750915
21,6,0.07549204139364628
21,5,0.07788893888094761
21,4,0.08091098193354218
21,3,0.08422682009247409
21,2,0.08765222415575083
21,1,0.09103997721270579
21,52,0.09630335921685182
21,60,0.09935510780307172
21,53,0.10161649301063286
21,59,0.10202669449599946
21,54,0.10564259598211313
21,58,0.10815619931377023
21,55,0.10999071284835826
21,57,0.1149362816602747
21,56,0.11694399178906117
21,61,0.12302410343461154
21,62,0.12607780531437718
21,63,0.12918951738391934
21,66,0.12999220304268255
21,65,0.13125478522114922
21,64,0.13319145055145246
22,21,0.004708535382685369
22,20,0.009957068974351831
22,19,0.014114328539466555
22,18,0.01767535444877981
22,33,0.02234524001034669
22,17,0.02253364230567261
22,51,0.024286733495676175
22,50,0.025195761962877806
22,49,0.026835977283676492
22,16,0.028628408870386063
22,32,0.030648230674053607
22,30,0.03149771265425473
22,15,0.032023145736950955
22,29,0.03609770268936793
22,31,0.036924122046299225
22,48,0.037597953833287234
22,28,0.040110142913731904
22,47,0.04306970949263531
22,27,0.04334406273205132
22,14,0.04401074609058563
22,44,0.044890622938203915
22,25,0.04506767502822839
22,43,0.04636729078660947
22,37,0.04822448454312395
22,24,0.04927494957440341
22,46,0.04996036119575192
22,26,0.05014756131548176
22,42,0.05067176488499289
22,36,0.05109776144803212
22,23,0.05298332440608082
22,35,0.053834997292189
22,38,0.05397506113938177
22,41,0.054460856901539845
22,39,0.054657704172879414
22,34,0.05639009335769888
22,45,0.056687089359041876
22,13,0.057861897807538296
22,40,0.05833160732021705
22,12,0.06136437178404096
22,11,0.06470393565657347
22,10,0.06968723738569348
22,9,0.06975811472832391
22,8,0.07756445010602471
22,7,0.07757298838874269
22,6,0.07994787496794399
22,5,0.08228551700907027
22,4,0.08534541815469646
22,3,0.08866998171376828
22,2,0.09213746880916575
22,1,0.09550811051717017
22,52,0.10076317559783435
22,60,0.10358212238069853
22,53,0.1060720909659558
22,59,0.10629924862128617
22,54,0.11009074319510241
22,58,0.11247286060401414
22,55,0.11443284671177244
22,57,0.11926731645811438
22,56,0.12135040543356256
22,61,0.1275911271074913
22,62,0.13061714880734457
22,63,0.13369865952125326
22,66,0.1345843247468293
22,65,0.13582359920131704
22,64,0.13773001086709463
23,24,0.0037102376689371283
23,26,0.0041302688108644575
23,13,0.005088352429814637
23,25,0.008008612232465729
23,12,0.008545358733839114
23,14,0.009611180202763869
23,27,0.011410220199452755
23,11,0.012077415157640319
23,34,0.015048713880262334
23,45,0.015314124627937435
23,28,0.015355993636362341
23,10,0.01730693456074758
23,9,0.018067466117029262
23,46,0.018180780874593922
23,29,0.01924149752202253
23,15,0.020988995389250996
23,31,0.021739923308282373
23,47,0.022296144998182974
23,30,0.02319311294091418
23,35,0.024205454610273285
23,16,0.024374145890471734
23,7,0.025333450526132492
23,8,0.026083222322596553
23,48,0.026776656660046277
23,32,0.027006990111635893
23,36,0.02736340552855219
23,6,0.0282589041268412
23,37,0.030435095085936552
23,17,0.03052862957225564
23,5,0.03128559465456903
23,4,0.033777958628667844
23,33,0.03413635378888615
23,18,0.035308878054251445
23,49,0.03633269390356293
23,3,0.03693411701936302
23,19,0.038871203030006664
23,2,0.03992586192632536
23,50,0.04107528499535943
23,20,0.04307371767748867
23,1,0.043423070119004675
23,51,0.047327696314631684
23,21,0.04836717296772676
23,52,0.04870566238703669
23,22,0.05298332440608082
23,53,0.05400936778420944
23,60,0.05403397943377855
23,59,0.05614116456656386
23,54,0.05806449014440748
23,58,0.061711138150985334
23,55,0.06242983455496262
23,57,0.06826768964891078
23,38,0.06858110744308524
23,56,0.06961471292370605
23,43,0.0722889497741529
23,39,0.07249899231637637
23,44,0.07339355509702468
23,61,0.0747292303490408
23,42,0.07620709571004525
23,41,0.07686477670487309
23,62,0.07788134117078364
23,40,0.0792112080741103
23,63,0.08113096264546601
23,66,0.08163893492421376
23,65,0.08295109627437125
23,64,0.08499139778171673
24,26,0.003134174036329185
24,23,0.0037102376689371283
24,25,0.004398189792403212
24,14,0.00616837437660848
24,27,0.00843236838379347
24,13,0.00868059263241865
24,12,0.01217989227743828
24,28,0.012281324607712332
24,11,0.01566005986227384
24,34,0.015932881705768107
24,29,0.015953681546589778
24,45,0.01602658402654789
24,46,0.017190179835301314
24,15,0.017278990868971476
24,31,0.018841036740317646
24,30,0.019710549953007413
24,47,0.0201356880135743
24,16,0.02066391229777169
24,10,0.020846501467872227
24,9,0.021441131860282018
24,32,0.023747001218890753
24,35,0.023883320516418984
24,48,0.024061741779222892
24,36,0.02649986212341491
24,17,0.02681895318613315
24,7,0.028873213364639605
24,37,0.02911568595946177
24,8,0.02947379199780712
24,33,0.030628677404680758
24,18,0.031600086991810626
24,6,0.031701341310581846
24,49,0.03303810560867556
24,5,0.03461778443069397
24,19,0.03516363181697816
24,4,0.03722115279730057
24,50,0.03776893368166487
24,20,0.039368735134875744
24,3,0.04041605210259905
24,2,0.043493026315950895
24,51,0.044008802856814924
24,21,0.04466173766088819
24,1,0.046975121340982154
24,22,0.04927494957440341
24,52,0.0522607848593953
24,60,0.05725041099808807
24,53,0.05757133028591576
24,59,0.05944566574990986
24,54,0.06162530846762549
24,58,0.06510782103472669
24,55,0.0659913549262326
24,38,0.06638821477159934
24,43,0.06955704127872318
24,39,0.07019208858874339
24,44,0.0705550635162353
24,57,0.07170538372786245
24,56,0.07314722739413987
24,42,0.0735491510827963
24,41,0.07437660441220749
24,40,0.07683688323324936
24,61,0.07841443441739539
24,62,0.08154862736429105
24,63,0.08477621464644433
24,66,0.08533805979749018
24,65,0.08663853544214613
24,64,0.08866007520237057
25,24,0.004398189792403212
25,14,0.004413575647929912
25,27,0.004849029582297889
25,26,0.005321753804903062
25,23,0.008008612232465729
25,28,0.00830765688326141
25,29,0.01169823789209298
25,13,0.013056702638108935
25,15,0.013190921490934593
25,31,0.014928707773280318
25,30,0.015325440450440604
25,16,0.01653610897399992
25,12,0.01654354876621096
25,34,0.016698666347346413
25,46,0.018360405138231534
25,45,0.01893480156880444
25,32,0.01947684660770321
25,47,0.019592267247309576
25,11,0.020045827241099316
25,48,0.022481281102285967
25,17,0.022709364774251214
25,35,0.022861990853379328
25,36,0.024767072868023803
25,10,0.025241969019868433
25,9,0.02582867640820953
25,33,0.02623379318531734
25,37,0.026800582713441146
25,18,0.02740831692315309
25,49,0.0302035042036516
25,19,0.03095432365421671
25,7,0.033269586508551656
25,8,0.03386078020512814
25,50,0.034875409471144564
25,20,0.03513606508831063
25,6,0.03609570315924046
25,5,0.038989784736261315
25,21,0.040430108753007336
25,51,0.04105654728006243
25,4,0.041614921319762146
25,3,0.04481335586507665
25,22,0.04506767502822839
25,2,0.047886488886636845
25,1,0.051371005931848304
25,52,0.05665642696896795
25,60,0.06157493041636345
25,53,0.06196612241830207
25,38,0.06293066383290426
25,59,0.06380241570661728
25,43,0.06561606342794425
25,54,0.06602035999674638
25,44,0.0665282401081676
25,39,0.06662167458868025
25,58,0.06949036590621749
25,42,0.06966554248299513
25,55,0.07038637965153488
25,41,0.0706376179792326
25,40,0.073196405208521
25,57,0.07609598070128276
25,56,0.07754509981797691
25,61,0.08272804434682351
25,62,0.08588910919581129
25,63,0.08913803972429503
25,66,0.08961671627799139
25,65,0.09094752584017889
25,64,0.09299881263639874
26,24,0.003134174036329185
26,23,0.0041302688108644575
26,25,0.005321753804903062
26,27,0.007529949299298132
26,14,0.008642341555388816
26,13,0.008953161440519218
26,28,0.01146444239594763
26,12,0.012221691281487992
26,34,0.01280852824410361
26,29,0.015483380114819909
26,11,0.01580269027033052
26,31,0.01770802851194906
26,15,0.018441220561014958
26,45,0.018707880047990445
26,30,0.01965080981944516
26,46,0.020306209503499158
26,35,0.02090370550357043
26,10,0.02105589940040551
26,16,0.021748272197119514
26,9,0.021997946235046553
26,32,0.02317365029036213
26,47,0.023175778754768953
26,36,0.02371982423817684
26,37,0.02656720067639797
26,48,0.026874079250459933
26,17,0.02791532037949777
26,7,0.029042320118923017
26,8,0.02997161754226816
26,33,0.030580492498486746
26,6,0.03208941920633654
26,18,0.032532557922794844
26,5,0.03521236134910573
26,49,0.03532862301449069
26,19,0.036051484954853136
26,4,0.03759578415048678
26,50,0.040029607889411074
26,20,0.040195998612424136
26,3,0.04069895721575674
26,2,0.0435496221390036
26,21,0.045483660756144094
26,51,0.046237932750070085
26,1,0.047069657358961015
26,22,0.05014756131548176
26,52,0.052339823131627
26,53,0.05762499457700622
26,60,0.058017642056360744
26,59,0.06006473447506449
26,54,0.06167862600690768
26,38,0.06447305674380582
26,58,0.06555030628288469
26,55,0.06603915436988878
26,43,0.0681764847273604
26,39,0.06837761876930204
26,44,0.06930169496404834
26,57,0.07205856209674182
26,42,0.07208489290336778
26,41,0.07273451534024274
26,56,0.07327169428763061
26,40,0.07508485441745227
26,61,0.07794188389364216
26,62,0.0811838031129978
26,63,0.08451687897035713
26,66,0.0847436418139438
26,65,0.08614482218851
26,64,0.08828374143510229
27,28,0.003949006401615512
27,25,0.004849029582297889
27,26,0.007529949299298132
27,29,0.007968972699790095
27,24,0.00843236838379347
27,14,0.008696186111738856
27,31,0.010414413111164738
27,23,0.011410220199452755
27,30,0.012271819583501082
27,15,0.01269233085173877
27,34,0.014800142717217267
27,32,0.01564607343361266
27,16,0.015661912587228936
27,13,0.01642645169992598
27,35,0.01899962188807977
27,12,0.0197469669795136
27,36,0.020386574531293885
27,17,0.021647111737134846
27,37,0.022117613159877814
27,46,0.022992816252255802
27,33,0.02313871485195325
27,11,0.023326824813720354
27,47,0.023411264890646113
27,45,0.023768365996003998
27,48,0.02542516391077941
27,18,0.025941909826572133
27,10,0.02858044264685202
27,19,0.029361380246848066
27,9,0.02946314646961522
27,49,0.031531941381557835
27,20,0.03339705100094918
27,50,0.03603980955068991
27,7,0.03657192418454357
27,8,0.03746237843130088
27,21,0.0386456649559818
27,6,0.03960197000718528
27,51,0.04205590570240999
27,5,0.04268368812427057
27,22,0.04334406273205132
27,4,0.04511284958988951
27,3,0.048225736127092966
27,2,0.051073591136320096
27,1,0.05459590911011551
27,38,0.058148193068400696
27,52,0.059863952087713015
27,43,0.061124673368861474
27,39,0.061881380922616795
27,44,0.06213208649144176
27,42,0.06512075751678569
27,53,0.06514562782297827
27,60,0.06544412172571347
27,41,0.06598563439787483
27,59,0.06754055912479556
27,40,0.06848942989659061
27,54,0.0691985019832799
27,58,0.07306457911252207
27,55,0.07355764416809449
27,57,0.07958375855034744
27,56,0.0807971904861178
27,61,0.08529281500548566
27,62,0.08858341140168398
27,63,0.09195670797598184
27,66,0.09202287823449128
27,65,0.09348024327161332
27,64,0.09567531445409522
28,27,0.003949006401615512
28,29,0.004166393938407603
28,31,0.006621597684094039
28,25,0.00830765688326141
28,30,0.008688900672121868
28,15,0.011002751105519
28,14,0.011304503434030186
28,26,0.01146444239594763
28,32,0.011712033062197142
28,24,0.012281324607712332
28,16,0.013443252764491176
28,23,0.015355993636362341
28,34,0.016798626904899094
28,35,0.01872711922453637
28,17,0.019054518469906294
28,36,0.019179267440650592
28,33,0.01937707951575779
28,37,0.020129289119340494
28,13,0.020375079800825393
28,18,0.022997193012409115
28,12,0.0236859258094338
28,47,0.024862590327236627
28,46,0.02551707575820551
28,48,0.02594761050443759
28,19,0.026295992690141937
28,45,0.027112996377383316
28,11,0.027266704943025324
28,20,0.030211260317967517
28,49,0.0305120642017219
28,10,0.03252011914015691
28,9,0.03341205696885486
28,50,0.03482160355138744
28,21,0.035401761855167566
28,22,0.040110142913731904
28,7,0.04050405606997904
28,51,0.04064268745358752
28,8,0.041411003359614465
28,6,0.043547393072949914
28,5,0.04663259343474261
28,4,0.04905685913875854
28,3,0.05216329579848271
28,38,0.054719307995989855
28,2,0.05498534031903411
28,43,0.05733227703388379
28,44,0.058287185056236805
28,39,0.05835867327047453
28,1,0.058511414126818005
28,42,0.061366343651222975
28,41,0.06233295537233895
28,52,0.06377532594977468
28,40,0.06490968908506645
28,53,0.06905132062060801
28,60,0.06938841630913627
28,59,0.07148946792283468
28,54,0.07310287659353766
28,58,0.07700983548515086
28,55,0.07745986598955623
28,57,0.08352300017695728
28,56,0.0847100728714715
28,61,0.08905641596830632
28,62,0.09238068983894851
28,66,0.09573686321433356
28,63,0.0957838736937487
28,65,0.09723144144030786
28,64,0.09946559999542559
29,28,0.004166393938407603
29,31,0.004508950050732437
29,30,0.004601008778518066
29,32,0.0077933304818928375
29,27,0.007968972699790095
29,15,0.009043920143389143
29,16,0.010638525639391966
29,25,0.01169823789209298
29,14,0.013738259052005075
29,33,0.01521530183368051
29,26,0.015483380114819909
29,17,0.015653993416697255
29,24,0.015953681546589778
29,18,0.01923626678386428
29,23,0.01924149752202253
29,36,0.020290580485782056
29,37,0.020292683410530015
29,34,0.020458253091600907
29,35,0.020765505652403433
29,19,0.02242360606347695
29,13,0.02430851547421194
29,47,0.025498044413052534
29,48,0.02556592610839669
29,20,0.026244820087971663
29,46,0.027315718626827256
29,12,0.027676878888342887
29,49,0.028443764613004383
29,45,0.029878070276542268
29,11,0.031251649956442286
29,21,0.03139046391820294
29,50,0.03250304538900932
29,22,0.03609770268936793
29,10,0.036502967027078725
29,9,0.03730322347706696
29,51,0.03808660669815574
29,7,0.044509398511887385
29,8,0.04532403679991442
29,6,0.04749559114044168
29,5,0.050514637730067855
29,38,0.05229108536309036
29,4,0.05301263463977236
29,43,0.05413573672316655
29,44,0.0549454158314413
29,39,0.05574526519606846
29,3,0.056148516711396736
29,42,0.05825776947232017
29,2,0.05903295389399037
29,41,0.059450561393480574
29,40,0.06217141729034332
29,1,0.06255215299963697
29,52,0.06782310662635559
29,53,0.07310809063147525
29,60,0.0731992814962005
29,59,0.07536343686284486
29,54,0.07716153537119377
29,58,0.08095203657104615
29,55,0.08152160699403566
29,57,0.08749761481257645
29,56,0.08875444062445553
29,61,0.09321014789114969
29,62,0.09652365247383667
29,66,0.09989990513453958
29,63,0.09991300164087755
29,65,0.10138827337246653
29,64,0.10361129535431936
30,29,0.004601008778518066
30,32,0.005185370360928886
30,31,0.006766830260912432
30,15,0.007650691849761046
30,16,0.007715356440243058
30,28,0.008688900672121868
30,33,0.010946614677150203
30,17,0.011608130962820852
30,27,0.012271819583501082
30,18,0.014781870638048466
30,25,0.015325440450440604
30,14,0.01639691815555595
30,19,0.017881316251607406
30,26,0.01965080981944516
30,24,0.019710549953007413
30,20,0.021656078866914005
30,37,0.022526847222370028
30,23,0.02319311294091418
30,36,0.02332777568586426
30,35,0.024460936976739043
30,48,0.02469820084540572
30,34,0.02499910865971023
30,49,0.025624590146576004
30,47,0.025756775902468863
30,21,0.026790873553880216
30,13,0.028281310255714884
30,46,0.02879364189955829
30,50,0.029356780507746406
30,22,0.03149771265425473
30,12,0.03171784462696043
30,45,0.03237780073522599
30,51,0.03464486668411354
30,11,0.03526841649096259
30,10,0.04049936820494857
30,9,0.0411513207564472
30,7,0.04852653647696285
30,8,0.04918391338740747
30,38,0.05102203906597619
30,6,0.05140854111487707
30,43,0.05174953290397894
30,44,0.05232691373366097
30,39,0.054202559441413826
30,5,0.05431392938998244
30,42,0.05598831365070747
30,4,0.05692897194267604
30,41,0.05750978556541486
30,3,0.06011205188554125
30,40,0.060424305469322495
30,2,0.06311131673392655
30,1,0.06661365968365646
30,52,0.07189478318271782
30,60,0.07685162022872391
30,53,0.07719503086701893
30,59,0.07911530588324872
30,54,0.08125023374797143
30,58,0.08481559182001856
30,55,0.08561475659283281
30,57,0.09141550331803684
30,56,0.09280764075107184
30,61,0.09755335759188408
30,62,0.10082388846126697
30,63,0.10416758082479408
30,66,0.10429447105407848
30,65,0.10574501702893624
30,64,0.10792033109558183
31,29,0.004508950050732437
31,32,0.006465510231992521
31,28,0.006621597684094039
31,30,0.006766830260912432
31,27,0.010414413111164738
31,15,0.013236998337991884
31,16,0.014234677298063355
31,33,0.014906302977264394
31,25,0.014928707773280318
31,37,0.016052117821645836
31,36,0.016572190376953778
31,14,0.01766652562843072
31,26,0.01770802851194906
31,35,0.017791561358127025
31,17,0.01833263757482815
31,24,0.018841036740317646
31,34,0.019682759588025196
31,18,0.021112068154967675
31,23,0.021739923308282373
31,19,0.023925776130566803
31,13,0.026659355768660308
31,20,0.0273704792594138
31,12,0.029852112480693898
31,47,0.029997644222338523
31,48,0.03001600872501205
31,46,0.03158673501867513
31,49,0.03221657194550656
31,21,0.03227090974174729
31,11,0.033424678540862576
31,45,0.03366255030282166
31,50,0.036062576516383296
31,22,0.036924122046299225
31,10,0.03865979073637099
31,9,0.03969838414570547
31,51,0.041406159684037366
31,7,0.046571109482704
31,8,0.04764649476467284
31,38,0.04822028906891789
31,6,0.049720975491033985
31,43,0.05072595588059433
31,44,0.05171767596180246
31,39,0.05179822346162078
31,5,0.052903340457479575
31,42,0.05474827933780202
31,4,0.055206408331732584
31,41,0.0557191295387859
31,3,0.05824966485268391
31,40,0.05831970825072772
31,2,0.06091211458232256
31,1,0.06445227924169938
31,52,0.06968819485314567
31,53,0.07492994916440286
31,60,0.07572415020982409
31,59,0.07774468556615304
31,54,0.07897092047304494
31,58,0.08315260479119096
31,55,0.08331343405147819
31,57,0.08959821708298664
31,56,0.09061165763851803
31,61,0.0943871146738261
31,62,0.09781596919445207
31,66,0.10090940079323633
31,63,0.10131849204804619
31,65,0.10251437488903693
31,64,0.10487087860583605
32,30,0.005185370360928886
32,31,0.006465510231992521
32,29,0.0077933304818928375
32,33,0.00846005306661848
32,28,0.011712033062197142
32,16,0.012053157751394442
32,15,0.012698530763832474
32,17,0.014103603152740802
32,27,0.01564607343361266
32,18,0.015765461229535916
32,19,0.01816650755896686
32,25,0.01947684660770321
32,37,0.019577890591174527
32,14,0.021156222389169553
32,20,0.021302212595174255
32,36,0.02131217399633362
32,26,0.02317365029036213
32,35,0.02340138083532675
32,24,0.023747001218890753
32,21,0.02603917865448141
32,34,0.026144955757468728
32,23,0.027006990111635893
32,49,0.029275097973533757
32,48,0.02959546184434362
32,22,0.030648230674053607
32,47,0.03090943488467558
32,13,0.03205814898836178
32,50,0.03258486997917898
32,46,0.033939122029009484
32,12,0.03539300531178442
32,45,0.037265461052427604
32,51,0.03740778285036418
32,11,0.03897288320101554
32,10,0.04422649642216751
32,9,0.04507424614766174
32,38,0.045839732901163395
32,43,0.0467272916244886
32,44,0.04739922380050121
32,39,0.04902036082874137
32,42,0.05093010716550673
32,7,0.052215341307799604
32,41,0.05237287513589456
32,8,0.05308811897063218
32,6,0.055242778584897435
32,40,0.055259689104174295
32,5,0.05829052603125137
32,4,0.06075588971819927
32,3,0.06387172000885837
32,2,0.06669250126850838
32,1,0.07022035001970577
32,52,0.07548192546861797
32,53,0.08075398147323758
32,60,0.08099062540541345
32,59,0.0831433605273446
32,54,0.0848043737365001
32,58,0.08870463023427803
32,55,0.08915947352295214
32,57,0.09522976260544809
32,56,0.09641700535984306
32,61,0.10056157408220098
32,62,0.1039401616262453
32,66,0.10715194052321221
32,63,0.10738899567874727
32,65,0.10871195279935876
32,64,0.11101164860049598
33,32,0.00846005306661848
33,18,0.01001081517410045
33,30,0.010946614677150203
33,19,0.0111399562386932
33,17,0.011203916259951244
33,16,0.013260751218916688
33,20,0.013450164480778643
33,31,0.014906302977264394
33,29,0.01521530183368051
33,15,0.015728473557532558
33,21,0.01782353090411658
33,28,0.01937707951575779
33,22,0.02234524001034669
33,27,0.02313871485195325
33,25,0.02623379318531734
33,37,0.026423924687487315
33,49,0.026465605477487202
33,14,0.02687018086820409
33,50,0.02875978425597104
33,36,0.028912096051998726
33,48,0.030299138220253062
33,26,0.030580492498486746
33,24,0.030628677404680758
33,35,0.031494556131020486
33,51,0.032583712026870104
33,47,0.033192499902538246
33,23,0.03413635378888615
33,34,0.03458715285261277
33,46,0.03776092475310951
33,13,0.03922396631461441
33,45,0.04238556828827474
33,12,0.042664182740209666
33,43,0.04322468348582786
33,44,0.043350634341148886
33,38,0.04484821104704177
33,11,0.0462129677676083
33,39,0.0473615896258772
33,42,0.04762741440137179
33,41,0.049780002821313694
33,10,0.05144066697555544
33,9,0.05205946231848735
33,40,0.05304462791423838
33,7,0.05946879712555156
33,8,0.06009006581565709
33,6,0.062329436973632364
33,5,0.06519444352005775
33,4,0.06784871240576343
33,3,0.07104283531785598
33,2,0.07405749402025429
33,1,0.07755871507806197
33,52,0.08284035018371184
33,60,0.08764177078568193
33,53,0.0881412639428889
33,59,0.08995979487465505
33,54,0.09219647384108567
33,58,0.09570910356329747
33,55,0.09656110349700864
33,57,0.10232753539492684
33,56,0.10375077521854964
33,61,0.10842196334027533
33,62,0.11172208943874978
33,63,0.11508824687073832
33,66,0.11511393838957999
33,65,0.11660241832449282
33,64,0.11881342360983463
34,35,0.010650276736310638
34,26,0.01280852824410361
34,27,0.014800142717217267
34,36,0.014983088262771444
