target,donor_1,score_1,donor_2,score_2,donor_3,score_3,donor_4,score_4,donor_5,score_5,donor_6,score_6,donor_7,score_7,donor_8,score_8,donor_9,score_9,donor_10,score_10,donor_11,score_11,donor_12,score_12,donor_13,score_13,donor_14,score_14,donor_15,score_15,donor_16,score_16,donor_17,score_17,donor_18,score_18,donor_19,score_19,donor_20,score_20,donor_21,score_21,donor_22,score_22,donor_23,score_23,donor_24,score_24,donor_25,score_25,donor_26,score_26,donor_27,score_27,donor_28,score_28,donor_29,score_29,donor_30,score_30,donor_31,score_31,donor_32,score_32,donor_33,score_33,donor_34,score_34,donor_35,score_35,donor_36,score_36,donor_37,score_37,donor_38,score_38,donor_39,score_39,donor_40,score_40,donor_41,score_41,donor_42,score_42,donor_43,score_43,donor_44,score_44,donor_45,score_45,donor_46,score_46,donor_47,score_47,donor_48,score_48,donor_49,score_49,donor_50,score_50,donor_51,score_51,donor_52,score_52,donor_53,score_53,donor_54,score_54,donor_55,score_55,donor_56,score_56,donor_57,score_57,donor_58,score_58,donor_59,score_59,donor_60,score_60,donor_61,score_61,donor_62,score_62,donor_63,score_63,donor_64,score_64,donor_65,score_65
47,48,0.006246957010417184,46,0.007635618490338495,14,0.015181790503428763,45,0.015481497013531976,15,0.01827245199446424,49,0.018488244352831338,25,0.019592267247309576,16,0.019992330426691136,24,0.0201356880135743,23,0.022296144998182974,50,0.022787076071536693,26,0.023175778754768953,17,0.023335837284743,27,0.023411264890646113,13,0.024550196656849838,28,0.024862590327236627,29,0.025498044413052534,30,0.025756775902468863,12,0.02711987925655275,18,0.027799701345338223,51,0.028678237635705615,11,0.029121089160434908,31,0.029997644222338523,19,0.030859643092232936,32,0.03090943488467558,9,0.03162313806202667,10,0.03264213310875988,33,0.033192499902538246,20,0.0347168983894011,34,0.035903174175690916,8,0.03820171031786401,7,0.039275908567212074,21,0.03930490139779007,6,0.04061873176122074,5,0.04203575956123543,35,0.04232805209184565,22,0.04306970949263531,36,0.04373725656439827,37,0.04499163863308381,4,0.04547257511709662,3,0.048800559195361685,2,0.052766206513070416,1,0.05577950962297889,52,0.06078871192729781,60,0.061500220827977535,59,0.06447038035322891,53,0.06593354497439068,54,0.06978978305747906,58,0.07089447639195874,55,0.07399519864004694,43,0.07638442438671644,44,0.07654052521377155,38,0.07670862650171753,57,0.07773829115551743,39,0.07974588337895569,56,0.08044952740004135,42,0.08076054911762301,41,0.08269522508518858,40,0.0857881885563508,61,0.08879832228020977,62,0.09128817546528135,63,0.09387049003813712,66,0.09619232793617173,65,0.09694190234248556,64,0.09829797076181176
48,47,0.006246957010417184,49,0.01227403447037685,46,0.01388219452536231,50,0.016541023238602837,15,0.017074040932948467,16,0.01775048450042983,14,0.018307628191549012,17,0.0195706564133654,45,0.021702403333502044,51,0.02246864362973431,25,0.022481281102285967,18,0.023493346048615523,24,0.024061741779222892,30,0.02469820084540572,27,0.02542516391077941,29,0.02556592610839669,28,0.02594761050443759,19,0.026214164585010115,23,0.026776656660046277,26,0.026874079250459933,32,0.02959546184434362,13,0.02970444996595633,20,0.02980206029606005,31,0.03001600872501205,33,0.030299138220253062,12,0.03253610938296099,21,0.0340838128996742,11,0.034804238215769084,22,0.037597953833287234,9,0.03767651423632502,10,0.03858043286434199,34,0.03917595080888273,35,0.044350035330087384,8,0.04439594346446531,36,0.045126713800696806,7,0.0453954439393427,37,0.04576100350494949,6,0.0468177109495969,5,0.04827617965187385,4,0.05170530801039674,3,0.05503645642562757,2,0.058988971392032234,1,0.06201680735453896,52,0.06703318017884877,60,0.0676474221222066,59,0.07064732302076286,53,0.07218030340446072,44,0.07332315233192034,43,0.0734045710005855,38,0.07478783357237993,54,0.07603644451248358,58,0.07709057245720775,39,0.07754223832853936,42,0.07783965026546558,41,0.08007855694116871,55,0.080240135745461,40,0.08333194513180402,57,0.08393387963683083,56,0.0866809377532339,61,0.09502749005130044,62,0.09753040152921551,63,0.10011742336821301,66,0.10241217105622756,65,0.10317647821305985,64,0.10454271739236554
49,50,0.004744888082979407,51,0.011000317272697213,48,0.01227403447037685,17,0.01557752346202696,18,0.017067249986450667,16,0.017982200760196177,19,0.01840295775928425,47,0.018488244352831338,15,0.019572673576187805,20,0.020873988043735216,21,0.024076840082535748,30,0.025624590146576004,46,0.026097768611511536,33,0.026465605477487202,22,0.026835977283676492,14,0.026871438260353674,29,0.028443764613004383,32,0.029275097973533757,25,0.0302035042036516,28,0.0305120642017219,27,0.031531941381557835,31,0.03221657194550656,24,0.03303810560867556,45,0.03381518665880759,26,0.03532862301449069,23,0.03633269390356293,13,0.0400908801839022,12,0.04323914486157191,11,0.04588621776045613,34,0.04628497668704174,37,0.04815101346140079,36,0.04869009143316532,35,0.049084659643925395,9,0.04937306784249891,10,0.050056747019557674,8,0.05637891170641729,7,0.057195724973200614,6,0.05880938649654495,5,0.06041146755674782,4,0.06380228046684532,44,0.06682413862707098,3,0.0671448172556155,43,0.06739675182024726,38,0.0709287786710726,2,0.07104145032901561,42,0.07188169091785473,39,0.07305753334311255,1,0.07412777375727665,41,0.07471002387471178,40,0.0782425049522956,52,0.07918642651269218,60,0.07991106508437991,59,0.08291979249961981,53,0.08436104838193986,54,0.08823883138505398,58,0.08936454643962556,55,0.0924594883622552,57,0.09620788504738059,56,0.09893699807412798,61,0.10708728153805193,62,0.10965901754169602,63,0.11230131605306323,66,0.11443093168024986,65,0.11525944757272615,64,0.11669069825980133
50,49,0.004744888082979407,51,0.006255453123475577,48,0.016541023238602837,17,0.018532067786677226,18,0.018875330613793227,19,0.019357884322673276,20,0.020945262063053784,16,0.02189684241574569,47,0.022787076071536693,21,0.023184279039038486,15,0.02382387457992507,22,0.025195761962877806,33,0.02875978425597104,30,0.029356780507746406,46,0.030422694113769685,14,0.03160099599348095,29,0.03250304538900932,32,0.03258486997917898,28,0.03482160355138744,25,0.034875409471144564,27,0.03603980955068991,31,0.036062576516383296,24,0.03776893368166487,45,0.03822809863032687,26,0.040029607889411074,23,0.04107528499535943,13,0.044828919516312266,12,0.04796516807601117,11,0.050583996625019646,34,0.050825332266498734,37,0.05182184785937297,36,0.052618957856365785,35,0.05324316514408209,9,0.05396861378412457,10,0.05470194685548217,8,0.0608760316081789,7,0.061765495824529774,6,0.06330301444465346,5,0.06481402325546527,44,0.06722455491775307,43,0.06802177684389023,4,0.06823457300291394,3,0.07156920795600577,38,0.07243864652165997,42,0.0724969763262579,39,0.07430146548877754,2,0.0755041334689035,41,0.07556927004781773,1,0.07855081817174148,40,0.07920073646406325,52,0.08357388659078863,60,0.08394764856742566,59,0.0870103404991614,53,0.08872030047165079,54,0.09257164058911341,58,0.09349365546688179,55,0.09676764815500068,57,0.10033288207985455,56,0.10316826268286194,61,0.11154873285900652,62,0.11406921348659328,63,0.11665632133703686,66,0.11891796291750885,65,0.1197054827102335,64,0.12108349829171604
51,50,0.006255453123475577,49,0.011000317272697213,19,0.022138443609477153,48,0.02246864362973431,18,0.02258090897196125,20,0.022590944169069156,17,0.023332671169199636,21,0.02344127867203491,22,0.024286733495676175,16,0.027450021030228745,47,0.028678237635705615,15,0.02964965601453078,33,0.032583712026870104,30,0.03464486668411354,46,0.036293630893036846,32,0.03740778285036418,14,0.03784042849334559,29,0.03808660669815574,28,0.04064268745358752,25,0.04105654728006243,31,0.041406159684037366,27,0.04205590570240999,24,0.044008802856814924,45,0.04415908053718965,26,0.046237932750070085,23,0.047327696314631684,13,0.051078412620010095,12,0.05420271153530978,11,0.056792407677259134,34,0.05685562752955945,37,0.0568898919121842,36,0.05797251012238473,35,0.05885019841750747,9,0.060068270322692026,10,0.0608540599348967,8,0.06686451390760274,7,0.06783300885181202,44,0.06822901228868844,6,0.0692858427097485,43,0.06930962383233658,5,0.07069454393218758,42,0.07374257601202983,4,0.07414539300516247,38,0.074819562374355,39,0.07633762807135154,41,0.07710945546286785,3,0.07746860097129679,40,0.08084802035232524,2,0.08144431620714854,1,0.08444395849254106,60,0.08938836431985994,52,0.08942300704768323,59,0.09251091929367047,53,0.09453360050796757,54,0.09835179519510559,58,0.09903359558139854,55,0.10251643815452238,57,0.10586254786018522,56,0.10882236888516998,61,0.11747276448985955,62,0.11993149198559153,63,0.12245178734461172,66,0.12487056122197104,65,0.12560892208712732,64,0.12692279878642768
52,1,0.0052862447086755755,53,0.00531862063414942,2,0.00879036119849468,54,0.009366828932461555,3,0.012126715819215027,59,0.012230084950236465,60,0.013286525651576498,55,0.013732328248334327,58,0.014701578672033812,4,0.015477009419135268,5,0.01877854692062199,57,0.020312325483804163,6,0.020815359460023705,56,0.020935099519467336,8,0.0232063874235091,7,0.023388250428794326,61,0.028234851250183695,62,0.030509658390745698,9,0.03104593378995065,10,0.031414469642029645,63,0.033143659420468354,66,0.03576720115021586,65,0.036254723782701795,11,0.036628249377359,64,0.03750964724507551,12,0.04017817735350869,13,0.04362006903811589,45,0.04537125041873985,23,0.04870566238703669,24,0.0522607848593953,26,0.052339823131627,46,0.053154043545623184,34,0.05347012915535183,25,0.05665642696896795,14,0.05688406588746977,27,0.059863952087713015,47,0.06078871192729781,35,0.06335946376390826,28,0.06377532594977468,48,0.06703318017884877,29,0.06782310662635559,36,0.06805222987940956,15,0.06898715661548895,31,0.06968819485314567,30,0.07189478318271782,16,0.07235294879194629,37,0.07251261155447375,32,0.07548192546861797,17,0.07829256908621664,49,0.07918642651269218,33,0.08284035018371184,18,0.08324483186630867,50,0.08357388659078863,19,0.08681995012415061,51,0.08942300704768323,20,0.09106600381042314,21,0.09630335921685182,22,0.10076317559783435,38,0.11193722329752515,39,0.11636416630513882,43,0.11838041956290747,44,0.1199663646268403,41,0.1216144065456474,42,0.12186320007746389,40,0.12326776276512849
53,54,0.004055212213929072,52,0.00531862063414942,55,0.00842060175343785,1,0.010602323702377748,59,0.010861914728076263,58,0.010866632863035347,60,0.013233087235411094,2,0.014083814414071257,57,0.015560162577878166,56,0.0156846482835925,3,0.017413265243773204,4,0.020755451377650218,61,0.023479154347846514,5,0.023993587638783866,62,0.025475025257887373,6,0.02612527559663243,63,0.027940294609935672,8,0.02850955099786739,7,0.02870097179347761,66,0.031056307763319236,65,0.031336971230321586,64,0.03240090211367579,9,0.036363708591946445,10,0.03672489841456342,11,0.04193236072271629,12,0.045477198614030725,13,0.04892527064595551,45,0.050552762059950795,23,0.05400936778420944,24,0.05757133028591576,26,0.05762499457700622,46,0.05829811167096243,34,0.05847864399744582,25,0.06196612241830207,14,0.062201978518050385,27,0.06514562782297827,47,0.06593354497439068,35,0.06823515486741423,28,0.06905132062060801,48,0.07218030340446072,36,0.07294767876971826,29,0.07310809063147525,15,0.07430526780639445,31,0.07492994916440286,30,0.07719503086701893,37,0.07744041585490097,16,0.07767051054010139,32,0.08075398147323758,17,0.0836065795011972,49,0.08436104838193986,33,0.0881412639428889,18,0.08856015427380419,50,0.08872030047165079,19,0.09213484387271734,51,0.09453360050796757,20,0.09638092002284478,21,0.10161649301063286,22,0.1060720909659558,38,0.11677016751675064,39,0.12122605500699923,43,0.12341864720446422,44,0.12504325874228484,41,0.12653707590180835,42,0.12686044146576975,40,0.1281305271466952
54,53,0.004055212213929072,55,0.004366049442001409,58,0.00871893868770737,52,0.009366828932461555,59,0.011182511082042318,56,0.011660882486330192,57,0.012060186264316201,60,0.014274880362370786,1,0.014652903525581532,2,0.018139024319130274,61,0.02023743612046748,3,0.021421207102542035,62,0.021871221267455596,63,0.02410367389445026,4,0.02475323633891132,66,0.027801551912258513,65,0.02784595337297693,5,0.027938492404566122,64,0.02867766332601043,6,0.030151261633636395,8,0.03252654646592531,7,0.03275394355997447,9,0.040402635905346505,10,0.04077880932665884,11,0.04598742356166515,12,0.04953239751758431,13,0.052980258364413335,45,0.0544473149131341,23,0.05806449014440748,24,0.06162530846762549,26,0.06167862600690768,46,0.062156853331712336,34,0.06241633184800272,25,0.06602035999674638,14,0.06624051189491212,27,0.0691985019832799,47,0.06978978305747906,35,0.07209926466920447,28,0.07310287659353766,48,0.07603644451248358,36,0.07682064175890485,29,0.07716153537119377,15,0.07834443904553781,31,0.07897092047304494,30,0.08125023374797143,37,0.08132947062928658,16,0.08170749525043582,32,0.0848043737365001,17,0.08763474430116172,49,0.08823883138505398,33,0.09219647384108567,50,0.09257164058911341,18,0.09259099158179476,19,0.09616467526971631,51,0.09835179519510559,20,0.10041073135501996,21,0.10564259598211313,22,0.11009074319510241,38,0.12059682705714107,39,0.12506880797425068,43,0.1273602002996226,44,0.12900529331469304,41,0.13041406754196416,42,0.1307793031589096,40,0.13197280254177365
55,54,0.004366049442001409,56,0.0073943899985056275,58,0.008323815945226107,53,0.00842060175343785,57,0.008925899649895227,59,0.013106486693618543,52,0.013732328248334327,60,0.01656064423414743,61,0.01705648410429298,62,0.01814108320911402,1,0.01901854358251449,63,0.020024993377776655,2,0.022504050593615446,65,0.024217709936325535,66,0.02448816295682468,64,0.024733872258301946,3,0.025764268795368552,4,0.02908838542373924,5,0.03223560920612491,6,0.03450297384125026,8,0.0368719820287709,7,0.03711992221166417,9,0.04476159852429315,10,0.045144856744152,11,0.05035290634005155,12,0.05389692874264731,13,0.05734585744803193,45,0.05869076202061109,23,0.06242983455496262,24,0.0659913549262326,26,0.06603915436988878,46,0.06636686603848348,34,0.06664666006222676,25,0.07038637965153488,14,0.07059847207588849,27,0.07355764416809449,47,0.07399519864004694,35,0.07624999213698326,28,0.07745986598955623,48,0.080240135745461,36,0.08097920438952219,29,0.08152160699403566,15,0.0827026468950662,31,0.08331343405147819,37,0.08550387079477749,30,0.08561475659283281,16,0.08606412980127091,32,0.08915947352295214,17,0.09198477007091997,49,0.0924594883622552,33,0.09656110349700864,50,0.09676764815500068,18,0.09694295544746924,19,0.10051582030486546,51,0.10251643815452238,20,0.10476179771806138,21,0.10999071284835826,22,0.11443284671177244,38,0.1246972522213702,39,0.1291860736203791,43,0.13158581047913187,44,0.13325377397199678,41,0.1345680953491206,42,0.13497943417424746,40,0.1360887256535236
56,57,0.0054726588099387385,55,0.0073943899985056275,58,0.010572643168101395,54,0.011660882486330192,62,0.014558589885356325,63,0.014960936831963416,61,0.01526498039468115,53,0.0156846482835925,59,0.01707705547745277,64,0.019966691753017057,65,0.02051224436501283,60,0.020588732962472468,52,0.020935099519467336,66,0.021666884373393435,1,0.026202404650146224,2,0.02972473873543727,3,0.03278183102650006,4,0.03606122059623061,5,0.03906562467899375,6,0.04153631319436042,8,0.04386790812610063,7,0.04428216287005412,9,0.051825359562476775,10,0.05231084600520247,11,0.05753978393737679,12,0.06109796821138983,13,0.06452684131429338,45,0.06528204502686788,23,0.06961471292370605,46,0.07284665207914508,24,0.07314722739413987,26,0.07327169428763061,34,0.0740384766523462,25,0.07754509981797691,14,0.07763405063359767,47,0.08044952740004135,27,0.0807971904861178,35,0.08363981860071201,28,0.0847100728714715,48,0.0866809377532339,36,0.08837020201340501,29,0.08875444062445553,15,0.08973466512446572,31,0.09061165763851803,30,0.09280764075107184,37,0.09289686532149513,16,0.09308244854847776,32,0.09641700535984306,49,0.09893699807412798,17,0.09895574925414902,50,0.10316826268286194,33,0.10375077521854964,18,0.10392450063281519,19,0.10749086125550399,51,0.10882236888516998,20,0.11173501476658966,21,0.11694399178906117,22,0.12135040543356256,38,0.13207202348677033,39,0.13656615482534468,43,0.13897887645250273,44,0.14064234002209294,41,0.14195733864989163,42,0.14237380131347904,40,0.14346822498536047
57,56,0.0054726588099387385,58,0.0068438288179936526,55,0.008925899649895227,54,0.012060186264316201,59,0.013372268614188056,53,0.015560162577878166,60,0.016667939958195176,63,0.01988569409852219,62,0.01992337432665461,52,0.020312325483804163,61,0.020733195859780038,64,0.024897373714711363,1,0.02532946625098923,65,0.025773361890137687,66,0.027071410889719094,2,0.02886326503637457,3,0.03136115192399666,4,0.034490897337123655,5,0.03718998324670237,6,0.04001133168803554,8,0.042237980701378255,7,0.04303344405877824,9,0.050268092174758326,10,0.051003352761264664,11,0.0562569691495196,12,0.05983727915680991,45,0.06281567338745961,13,0.06319049667038545,23,0.06826768964891078,46,0.07019550695172738,24,0.07170538372786245,26,0.07205856209674182,34,0.07376855955249505,14,0.07588414388981404,25,0.07609598070128276,47,0.07773829115551743,27,0.07958375855034744,28,0.08352300017695728,35,0.08366717907214277,48,0.08393387963683083,29,0.08749761481257645,15,0.08794231925785219,36,0.08836310102141054,31,0.08959821708298664,16,0.09125239337622879,30,0.09141550331803684,37,0.09282483064293734,32,0.09522976260544809,49,0.09620788504738059,17,0.09701436705746219,50,0.10033288207985455,18,0.10199498747708144,33,0.10232753539492684,19,0.10554173025396163,51,0.10586254786018522,20,0.10977516555469184,21,0.1149362816602747,22,0.11926731645811438,38,0.13223745293266959,39,0.13667165816616847,43,0.1386506447819483,44,0.14020232009414108,41,0.141926366714892,42,0.14215697055916743,40,0.1435755871538055
58,59,0.006621536814063569,57,0.0068438288179936526,55,0.008323815945226107,54,0.00871893868770737,60,0.01006184697558053,56,0.010572643168101395,53,0.010866632863035347,52,0.014701578672033812,1,0.019327225612849892,2,0.022789500179907433,61,0.0245055182538546,62,0.024699090912217822,3,0.0249229527522322,63,0.025511777885713918,4,0.02795524395261114,64,0.030501715525524165,5,0.03052052506101428,65,0.03078045500719578,66,0.03157806043584697,6,0.03346260930919757,8,0.03563708199109461,7,0.036593755080477804,9,0.04366854721398454,10,0.044503331176216465,11,0.049751943178131225,12,0.053332710413028846,45,0.05598434438706948,13,0.05664724024663507,23,0.061711138150985334,46,0.06335243556565133,24,0.06510782103472669,26,0.06555030628288469,34,0.06775043743445502,14,0.06918210170109028,25,0.06949036590621749,47,0.07089447639195874,27,0.07306457911252207,28,0.07700983548515086,48,0.07709057245720775,35,0.07781615802646646,29,0.08095203657104615,15,0.08122049891843805,36,0.08247852411052226,31,0.08315260479119096,16,0.08451920676260513,30,0.08481559182001856,37,0.08688910935784758,32,0.08870463023427803,49,0.08936454643962556,17,0.09025281250404334,50,0.09349365546688179,18,0.09523429977576353,33,0.09570910356329747,19,0.09877575640758209,51,0.09903359558139854,20,0.10300579039282207,21,0.10815619931377023,22,0.11247286060401414,38,0.12640534043880425,39,0.13079580985559133,43,0.1325083527312901,44,0.13399706651598756,41,0.13595883871598785,42,0.13607652060105738,40,0.137695250400622
59,60,0.003548876410922214,58,0.006621536814063569,53,0.010861914728076263,54,0.011182511082042318,52,0.012230084950236465,55,0.013106486693618543,57,0.013372268614188056,1,0.01555648428951741,56,0.01707705547745277,2,0.018669075469610233,3,0.019934586850246013,4,0.02266844506025952,5,0.024856874497410246,6,0.02806725317091076,8,0.03009824921984672,61,0.03010985012334001,62,0.03077698054471877,7,0.03140130872193068,63,0.031914263784239144,64,0.03686591037503344,65,0.036889818127093014,66,0.03743594047770138,9,0.0380774135807568,10,0.039120555338594126,11,0.044329722374271685,12,0.04789515426199192,45,0.04969573156167444,13,0.05111967431214717,23,0.05614116456656386,46,0.05696215368856774,24,0.05944566574990986,26,0.06006473447506449,34,0.06309248311629533,14,0.06328232059588212,25,0.06380241570661728,47,0.06447038035322891,27,0.06754055912479556,48,0.07064732302076286,28,0.07148946792283468,35,0.07337259107991219,15,0.07525901924540344,29,0.07536343686284486,31,0.07774468556615304,36,0.07797004728387696,16,0.07852693327769784,30,0.07911530588324872,37,0.08229228323348431,49,0.08291979249961981,32,0.0831433605273446,17,0.08418334070022412,50,0.0870103404991614,18,0.0891641612451999,33,0.08995979487465505,51,0.09251091929367047,19,0.09268954089804311,20,0.09690829804970269,21,0.10202669449599946,22,0.10629924862128617,38,0.12188481950370199,39,0.12620812345090948,43,0.127530185437723,44,0.12892173803858684,42,0.1311873837777475,41,0.1312345980287973,40,0.13309352008437528
60,59,0.003548876410922214,58,0.01006184697558053,53,0.013233087235411094,52,0.013286525651576498,54,0.014274880362370786,1,0.015491405470453655,55,0.01656064423414743,57,0.016667939958195176,2,0.01818253323632331,3,0.01869071489938254,56,0.020588732962472468,4,0.021083572014485664,5,0.022872696879904706,6,0.026290329396567082,8,0.02816571483843438,7,0.029760419729062945,61,0.03359967426106984,62,0.03432085770271481,63,0.03545368857946941,9,0.036030212929984214,10,0.03724907327410984,64,0.04041020676215354,65,0.04043418661096081,66,0.040955280641817145,11,0.04239394492802011,12,0.045929586331252756,45,0.04690979621454354,13,0.0490649959237744,23,0.05403397943377855,46,0.054042734674884914,24,0.05725041099808807,26,0.058017642056360744,14,0.06086682115717893,47,0.061500220827977535,25,0.06157493041636345,34,0.061675477298517994,27,0.06544412172571347,48,0.0676474221222066,28,0.06938841630913627,35,0.07207889903820679,15,0.07276863403967401,29,0.0731992814962005,31,0.07572415020982409,16,0.0760041510562417,36,0.07662008667373071,30,0.07685162022872391,49,0.07991106508437991,37,0.08087119739165485,32,0.08099062540541345,17,0.08158202157614144,50,0.08394764856742566,18,0.08655813646203343,33,0.08764177078568193,51,0.08938836431985994,19,0.09006554158750173,20,0.09427067172185634,21,0.09935510780307172,22,0.10358212238069853,38,0.12046544926197723,39,0.12473869986407589,43,0.12578296953483015,44,0.12710254879383814,42,0.12950185591121852,41,0.129666058502447,40,0.1316090922560064
61,62,0.0042212616597410695,66,0.007580575505857101,65,0.008234153542411072,63,0.008538411900347752,64,0.010613126301425056,56,0.01526498039468115,55,0.01705648410429298,54,0.02023743612046748,57,0.020733195859780038,53,0.023479154347846514,58,0.0245055182538546,52,0.028234851250183695,59,0.03010985012334001,1,0.033047160997580455,60,0.03359967426106984,2,0.036046745749373874,3,0.04000976596482413,4,0.04332748869436128,5,0.04679625427200348,6,0.04829306274083262,7,0.05020316349593913,8,0.05072577985334481,10,0.057943608547017536,9,0.058097016562384675,11,0.06288746051392122,12,0.06625680373282428,13,0.0697641339762058,45,0.07332532957007422,23,0.0747292303490408,34,0.07618127178283392,26,0.07794188389364216,24,0.07841443441739539,46,0.08117938111842199,25,0.08272804434682351,14,0.08359322843657853,35,0.08473183707373519,27,0.08529281500548566,47,0.08879832228020977,28,0.08905641596830632,36,0.08945751842947582,29,0.09321014789114969,37,0.09407724264608311,31,0.0943871146738261,48,0.09502749005130044,15,0.09558145257553893,30,0.09755335759188408,16,0.09897611236783349,32,0.10056157408220098,17,0.1050593619103029,49,0.10708728153805193,33,0.10842196334027533,18,0.10993520053144942,50,0.11154873285900652,19,0.1135123416530555,51,0.11747276448985955,20,0.11773943284694385,21,0.12302410343461154,22,0.1275911271074913,38,0.13209219648245693,39,0.13671393399522233,43,0.1403100432700739,44,0.1422689400247995,41,0.14244095074412416,42,0.14336990653550694,40,0.143555138535686
62,61,0.0042212616597410695,63,0.004317952961763263,65,0.006113839265142693,64,0.007113811699082305,66,0.007178490440197045,56,0.014558589885356325,55,0.01814108320911402,57,0.01992337432665461,54,0.021871221267455596,58,0.024699090912217822,53,0.025475025257887373,52,0.030509658390745698,59,0.03077698054471877,60,0.03432085770271481,1,0.0355329776404962,2,0.03869626350334103,3,0.042515282035522226,4,0.045861239871595315,5,0.04925543402397347,6,0.050984439605530577,7,0.05308423706713693,8,0.053413555308835244,10,0.06092991160710807,9,0.06095515597921146,11,0.06595270469730562,12,0.0693716606972184,13,0.07287720221338077,45,0.07584973106451993,23,0.07788134117078364,34,0.07981591967427304,26,0.0811838031129978,24,0.08154862736429105,46,0.08365523171786692,25,0.08588910919581129,14,0.08660675145420246,35,0.08851900011234878,27,0.08858341140168398,47,0.09128817546528135,28,0.09238068983894851,36,0.09325292381239315,29,0.09652365247383667,48,0.09753040152921551,31,0.09781596919445207,37,0.09786833604843803,15,0.09864265882188089,30,0.10082388846126697,16,0.10203407703532187,32,0.1039401616262453,17,0.10808517995081475,49,0.10965901754169602,33,0.11172208943874978,18,0.11298672571983842,50,0.11406921348659328,19,0.11656648485546776,51,0.11993149198559153,20,0.12080223498396045,21,0.12607780531437718,22,0.13061714880734457,38,0.13604277036123605,39,0.14065474558453406,43,0.14412602143766406,44,0.14605094671305624,41,0.14635117377694654,42,0.14722583689692512,40,0.1475054197309373
63,62,0.004317952961763263,64,0.005018205245902162,65,0.006673882811377507,61,0.008538411900347752,66,0.009164861798194235,56,0.014960936831963416,57,0.01988569409852219,55,0.020024993377776655,54,0.02410367389445026,58,0.025511777885713918,53,0.027940294609935672,59,0.031914263784239144,52,0.033143659420468354,60,0.03545368857946941,1,0.03830436047997674,2,0.04159182746381799,3,0.04525466822085872,4,0.04860815538343341,5,0.05191585509158069,6,0.05385574323960256,7,0.056126203610969407,8,0.05627236930510394,9,0.06395279392559797,10,0.0640497044793339,11,0.06913726897911142,12,0.072597773236443,13,0.07609600927703104,45,0.07849174753934329,23,0.08113096264546601,34,0.08353334895650963,26,0.08451687897035713,24,0.08477621464644433,46,0.08623547478694607,25,0.08913803972429503,14,0.08971030850961333,27,0.09195670797598184,35,0.09238141653974573,47,0.09387049003813712,28,0.0957838736937487,36,0.0971214893511215,29,0.09991300164087755,48,0.10011742336821301,31,0.10131849204804619,37,0.10173079659026563,15,0.10178093325318845,30,0.10416758082479408,16,0.10516624775035954,32,0.10738899567874727,17,0.11118065676987166,49,0.11230131605306323,33,0.11508824687073832,18,0.11610427384420438,50,0.11665632133703686,19,0.11968428004454051,51,0.12245178734461172,20,0.12392607230030331,21,0.12918951738391934,22,0.13369865952125326,38,0.14005877002808503,39,0.144660040805642,43,0.1480021062718028,44,0.14989185334767197,41,0.15032406054883565,42,0.15114252787279958,40,0.1515197397495785
64,65,0.003906383423321357,63,0.005018205245902162,66,0.007007130360568429,62,0.007113811699082305,61,0.010613126301425056,56,0.019966691753017057,55,0.024733872258301946,57,0.024897373714711363,54,0.02867766332601043,58,0.030501715525524165,53,0.03240090211367579,59,0.03686591037503344,52,0.03750964724507551,60,0.04041020676215354,1,0.04258122561516994,2,0.04577657850309484,3,0.049559371453742236,4,0.05290926370164309,5,0.05627933635003175,6,0.058064698567890594,7,0.060191202728388765,8,0.06049193537026241,10,0.06804283271425438,9,0.06805832545530341,11,0.07306633219205684,12,0.07648371624077899,13,0.07998948695647444,45,0.08287637080284103,23,0.08499139778171673,34,0.08676710043881845,26,0.08828374143510229,24,0.08866007520237057,46,0.09066300352459106,25,0.09299881263639874,14,0.09371981057268523,35,0.09534493431745604,27,0.09567531445409522,47,0.09829797076181176,28,0.09946559999542559,36,0.10007037179130499,29,0.10361129535431936,48,0.10454271739236554,37,0.10469021360662133,31,0.10487087860583605,15,0.10575646547875928,30,0.10792033109558183,16,0.10914786214021786,32,0.11101164860049598,17,0.11519829312923872,49,0.11669069825980133,33,0.11881342360983463,18,0.12010039988184885,50,0.12108349829171604,19,0.12368017880359812,51,0.12692279878642768,20,0.12791600711189355,21,0.13319145055145246,22,0.13773001086709463,38,0.142650996710328,39,0.14727903117477384,43,0.15092063159011762,44,0.15288198490302904,41,0.15302324602817707,42,0.15397266960045214,40,0.15411336154886116
