target,donor_1,score_1,donor_2,score_2,donor_3,score_3,donor_4,score_4,donor_5,score_5,donor_6,score_6,donor_7,score_7,donor_8,score_8,donor_9,score_9,donor_10,score_10,donor_11,score_11,donor_12,score_12,donor_13,score_13,donor_14,score_14,donor_15,score_15,donor_16,score_16,donor_17,score_17,donor_18,score_18,donor_19,score_19,donor_20,score_20,donor_21,score_21,donor_22,score_22,donor_23,score_23,donor_24,score_24,donor_25,score_25,donor_26,score_26,donor_27,score_27,donor_28,score_28,donor_29,score_29,donor_30,score_30,donor_31,score_31,donor_32,score_32,donor_33,score_33,donor_34,score_34,donor_35,score_35,donor_36,score_36,donor_37,score_37,donor_38,score_38,donor_39,score_39,donor_40,score_40,donor_41,score_41,donor_42,score_42,donor_43,score_43,donor_44,score_44,donor_45,score_45,donor_46,score_46,donor_47,score_47,donor_48,score_48,donor_49,score_49,donor_50,score_50,donor_51,score_51,donor_52,score_52,donor_53,score_53,donor_54,score_54,donor_55,score_55,donor_56,score_56,donor_57,score_57,donor_58,score_58,donor_59,score_59,donor_60,score_60,donor_61,score_61,donor_62,score_62,donor_63,score_63,donor_64,score_64,donor_65,score_65
48,45,0.046876257337359145,46,0.055471351513250756,39,0.05844687057399169,50,0.06121062677412783,53,0.06807034849436994,43,0.07237027223271156,49,0.07377227691144472,47,0.10032116761140049,34,0.10188752684728102,60,0.10501379341535873,28,0.10606946480369857,44,0.10628587940297798,22,0.10816452281781679,18,0.10995357459452007,42,0.1107506557528306,36,0.11121254334331224,38,0.11444848997850783,8,0.11474284850239942,6,0.11668837827192644,33,0.11769476738932308,4,0.11808584581377031,23,0.11820323235254675,40,0.11822154646619931,52,0.12126236855256893,15,0.12424577189875521,58,0.12441334848951577,56,0.12886753060686026,35,0.129556294009381,51,0.1302840758507841,16,0.13058215395700562,12,0.13271394913569984,32,0.13410984710706267,55,0.13676778748914317,29,0.13850193239051106,41,0.1386409797488819,31,0.1398425826782365,25,0.1405511195223785,54,0.14191456296450716,14,0.14240732045814714,20,0.14307920774901034,21,0.14487570053281743,27,0.14949054373006795,24,0.15006247515122773,30,0.1526047836715844,37,0.15542829613792453,63,0.15660890433011315,19,0.15712553121931386,26,0.1575162929181747,7,0.15827940244584798,5,0.15944695921988256,17,0.16167760637026946,57,0.16408001531013455,65,0.16472095433695866,2,0.16682374003618036,59,0.16890081303343096,9,0.16974623890901291,13,0.1699537104345818,66,0.1727856395929462,3,0.1758130570824955,61,0.18712040396303883,1,0.19332860159913584,10,0.1947581004831064,64,0.19639483267659455,11,0.1965287549472817,62,0.21751401589876823
49,47,0.058721809725200025,34,0.06808385321265106,48,0.07377227691144472,44,0.07737495420065924,42,0.07841076818679929,40,0.08240552543706409,52,0.08249191695665041,50,0.082887682249062,39,0.08547900835570299,38,0.08661109302302675,36,0.08978701400936452,45,0.09375138210025441,32,0.09414880144135077,28,0.0987158416241302,53,0.1050363338798217,46,0.10534896841254612,51,0.10545431678516351,21,0.10780523111888604,41,0.10944769856411933,12,0.11122465839772633,43,0.1132061947283387,26,0.11332018928311693,22,0.1140812536539986,54,0.11419426327341801,5,0.11597002086242929,19,0.11678875086654698,35,0.11803408712367139,55,0.118312753332002,2,0.12128232310735251,29,0.12184148615696773,24,0.12691821460191366,65,0.1302309594491197,25,0.13189425661171042,37,0.13200495955357222,17,0.1321018525952315,56,0.1329617587621567,15,0.13538644040215755,57,0.13649612538978834,16,0.13667942898849922,31,0.13749184610977466,23,0.13772956409016207,18,0.1392598083124388,3,0.14041286916892468,58,0.14064037656018902,9,0.14110017646676504,14,0.142314007448959,20,0.142642150887375,4,0.14303285422915044,27,0.14759496936102104,66,0.14839394852380078,8,0.14873157899304362,1,0.14902727572536137,6,0.1490544388951173,10,0.14927418536991305,30,0.15045251863948497,13,0.15182150824103346,33,0.15289337624342575,11,0.15328378592558076,60,0.15563033398303178,64,0.17324536626690476,59,0.17353959886126946,7,0.17981068745325102,61,0.18520060570700506,63,0.202550759526481,62,0.2424351037597015
50,45,0.04820602214871765,48,0.06121062677412783,39,0.06920485824150951,46,0.07190899210245419,43,0.07633454151257517,49,0.082887682249062,18,0.0866971453117617,23,0.09344294233700916,53,0.09394941111964018,4,0.09640549842162531,58,0.09653757116950437,40,0.11029301529459105,56,0.11722493581011947,47,0.1174962959433032,6,0.11901939041560498,31,0.11962046433830671,15,0.12153760933811694,16,0.12300307447013825,34,0.12564480355487434,38,0.1273419473726725,22,0.12739749887636637,25,0.12999540338074514,44,0.13154043625050163,28,0.1321117892555816,27,0.13313246660016934,20,0.13404242464847538,14,0.13433285565208472,29,0.1344853478476435,42,0.13595207207783225,51,0.13796116107542866,30,0.13937623897079188,60,0.14021573127813447,36,0.1443510186743018,8,0.14554559533723,7,0.1459494141896422,33,0.14652618659096794,52,0.14692117157035076,55,0.149807771983607,35,0.14995942060190515,41,0.1507108773800999,32,0.15576675345466628,24,0.15688251877376488,12,0.1573034924487668,13,0.16181004413210723,37,0.16205243122833096,21,0.1666547978578114,17,0.16838117480806575,9,0.16917150391170646,26,0.17137011511918454,54,0.1744382544712086,3,0.17912105768287429,57,0.18052538680994687,19,0.18112019348763572,5,0.18215945039313497,59,0.1827432509075682,2,0.19085739416883932,61,0.19176819993857588,63,0.19667240623172613,65,0.19773152076057426,66,0.20915243790971694,1,0.20971680039304483,10,0.2151932102206251,11,0.216420329912603,64,0.2302069777471706,62,0.2505033969787348
51,41,0.06007861857568016,35,0.06568024100291806,55,0.075312682395749,38,0.08303834471749665,57,0.08619469794344202,44,0.08762242789471347,36,0.08850561937074988,47,0.09132560394122227,42,0.09550075604967172,34,0.0961204027517723,37,0.10097317569754032,52,0.10312243717124989,49,0.10545431678516351,3,0.11032917150048567,40,0.11278496155850722,54,0.11533122068525621,26,0.11722870516787949,48,0.1302840758507841,46,0.13290326472547198,45,0.13364540184746332,1,0.13466449687623197,32,0.1355060930056969,43,0.13648559388723797,50,0.13796116107542866,21,0.13898272258194197,53,0.14457008828585094,5,0.14769962266701567,64,0.14876433683423218,28,0.149155663504437,10,0.15045011382636542,11,0.1516245281076627,24,0.1522159031476392,30,0.1530225814865147,12,0.1551087913509354,39,0.15624154013288807,9,0.15640620625304233,16,0.15797162079076968,31,0.15827251291469052,17,0.15884111076993643,19,0.15968429703454792,15,0.16023804387032545,22,0.16190698622393296,59,0.16317251000161273,14,0.16367153089829234,66,0.16397435037774888,29,0.16555423925270957,2,0.16746840072195165,65,0.16803984583241344,13,0.16805754867577472,20,0.16814258404794852,58,0.1702970202241353,25,0.17049707688330878,60,0.17101074758567938,27,0.17189496085689876,56,0.1741857098580383,33,0.17940363389777308,23,0.18069111947325495,6,0.18239728456623727,8,0.18518600140543146,18,0.18634236832711482,61,0.19545072622351964,4,0.2058124631744822,63,0.21503248154042448,7,0.22037902232473514,62,0.27249516057629103
52,47,0.04430765343838418,49,0.08249191695665041,38,0.08988636437073044,41,0.09100880203589264,44,0.09485016638923462,42,0.09960026626138271,10,0.09971907412147687,34,0.10072238287075316,51,0.10312243717124989,21,0.10362860713636399,36,0.10565681578743025,11,0.1074613985645747,54,0.11130642013308531,26,0.11370456312132353,57,0.11403357810440089,55,0.11501390568797336,19,0.11611462515575063,2,0.12039325905395407,48,0.12126236855256893,66,0.1251528407808936,64,0.12518393067971662,40,0.12561423047920967,3,0.12676647385679168,35,0.1275740952250164,53,0.12925159532183017,1,0.12956760750825747,32,0.1309029101158638,45,0.1338675518323122,28,0.13780182161789525,43,0.1386400106302203,39,0.14023777980625954,37,0.14024138663026922,5,0.14058094016566902,46,0.141547729466597,12,0.14260715578337507,50,0.14692117157035076,65,0.14941878604064684,24,0.15213751660600267,29,0.15393835988173685,25,0.15448486048188187,56,0.1550342266257726,58,0.15655964941884098,22,0.15729326139459524,17,0.15946373247785112,9,0.16040916525086782,16,0.16075512047250268,31,0.16076910318850995,15,0.1610660212458581,23,0.1647880218827739,27,0.16498585523635423,13,0.165507099828332,20,0.16767085718375044,30,0.16773820909007703,60,0.17034239697831022,59,0.17220656874414864,14,0.17372213954769977,18,0.17817617002903746,8,0.1791377168757058,4,0.18051480849500973,6,0.18157405523301834,33,0.1900420315321047,61,0.19538288521420263,63,0.2158938842862676,7,0.21900207217404324,62,0.27433797638211577
53,39,0.05968243454535995,46,0.06521129943157836,48,0.06807034849436994,43,0.07075435649486948,45,0.07111727304416368,60,0.0796741786585431,8,0.08677728376658164,50,0.09394941111964018,6,0.09803990564303892,49,0.1050363338798217,28,0.11078785132812366,33,0.11230866275124156,58,0.11483408950217341,63,0.11619309711757228,22,0.11725147903099158,44,0.11860107211608299,34,0.11881018621276514,4,0.12526592813106946,42,0.1259332640287969,18,0.12668313977686652,52,0.12925159532183017,36,0.12927329580537908,23,0.13021301761246978,12,0.1317498587668199,47,0.13314840474708098,32,0.13844211281837238,40,0.13942381567384596,56,0.14054839305602396,54,0.14297514774922485,38,0.14355910450855122,35,0.14400056127093644,31,0.1443032497138526,51,0.14457008828585094,41,0.14529001979397846,55,0.14662969227921613,15,0.1477317174615428,7,0.14983856509354884,25,0.15000584630580427,16,0.15083330066512474,5,0.154468289349393,30,0.15634971710767936,29,0.15731765030134146,57,0.15790059320354852,14,0.1587875113805929,26,0.16119493749644737,27,0.16367879219552167,21,0.16432782343962157,24,0.16450772347254722,37,0.16457100603147304,9,0.16898653785317824,13,0.16971213489321277,20,0.17008605656911052,65,0.1713337470687121,2,0.17178193771942324,19,0.1752449568329201,3,0.1753350295832122,66,0.17861698318595842,59,0.17911518613251595,1,0.18549820607053025,10,0.18887603624735433,17,0.19068564999603294,11,0.19199239585525066,62,0.19579258554705536,64,0.20138588442768804,61,0.2023887868500461
54,66,0.07287217347235711,44,0.07360633177659874,36,0.07545545268881457,42,0.07838834356646043,34,0.08262754938906111,57,0.09902068221537566,2,0.10092786850224549,65,0.10187713995767604,5,0.108079165973896,52,0.11130642013308531,55,0.11203817432006688,49,0.11419426327341801,51,0.11533122068525621,41,0.11692097048098422,35,0.12029120084004434,47,0.12215472669951621,32,0.12378738005329044,60,0.1267275772023999,28,0.12735654416037495,64,0.12771675393810863,10,0.12866674796605157,37,0.12872603175118866,58,0.1308149120120435,40,0.13168219667116254,12,0.1334891300762754,21,0.14187192439827115,48,0.14191456296450716,53,0.14297514774922485,1,0.1434707167425999,59,0.1438095860925022,11,0.1502254716752145,38,0.15332655895286004,56,0.15350419917995783,46,0.1540918350445064,22,0.1550527999571927,43,0.15545566691992302,19,0.15645511546611807,45,0.15752413888479647,9,0.15822247075625354,8,0.15878278413616498,61,0.15934603902607264,26,0.16263375028436122,3,0.1630139003820116,63,0.1644386017418058,31,0.1660577219546764,33,0.16962777083591302,24,0.1703714373996688,25,0.1704844493982887,30,0.17148247782147594,14,0.17175372137298023,16,0.17188991620097216,13,0.17329791990995963,27,0.1742328042258165,50,0.1744382544712086,29,0.1795022077534852,6,0.18038139427664204,39,0.1804161850580331,15,0.18736790435858033,23,0.18931056546702701,20,0.19372467193974388,17,0.19855745001911038,4,0.20264800778837938,18,0.20349818130504235,62,0.235169908358772,7,0.23810411685794935
55,35,0.06331421468131983,51,0.075312682395749,57,0.08475767588534541,37,0.08629597502942249,41,0.09549894299591304,44,0.10743936757353265,54,0.11203817432006688,34,0.11450192445146809,52,0.11501390568797336,47,0.11557001478727465,38,0.11818329016442664,49,0.118312753332002,42,0.12231869766989208,36,0.12409674879000936,3,0.12765832729046456,45,0.13662397646394644,48,0.13676778748914317,46,0.1373242573189727,26,0.14043596404315378,58,0.14220020869003855,40,0.1426011734375004,53,0.14662969227921613,1,0.14668590231429787,65,0.1483384473185297,56,0.14897745829052217,50,0.149807771983607,59,0.15004455419402338,66,0.15007617035787763,24,0.15107479823409986,64,0.15117438522571303,25,0.15475859658427168,28,0.155482834953916,5,0.15591076125493292,60,0.15834765037779402,29,0.16014580324770983,39,0.16073777946351225,43,0.16079389932644145,32,0.16260129977724241,2,0.16328714030615782,9,0.16337573195723926,21,0.1641435728511647,12,0.16801473688050933,10,0.1687082877227643,19,0.16944780453447386,16,0.16990275812269148,17,0.1706690751403905,31,0.1726369971990434,30,0.1735885978497662,15,0.17510448458330602,14,0.17732371892621784,11,0.1776041939874653,13,0.18535917627255133,20,0.1868911996716613,23,0.18745692688642182,61,0.18790465995989086,27,0.18890883748484563,8,0.19137170808346587,6,0.19351742622142787,33,0.19491420248424038,22,0.19691707451890952,18,0.1999652442078593,4,0.20202520638722823,63,0.2048449677015299,7,0.2366493018633356,62,0.26369604522836126
56,58,0.08124328819357171,25,0.11426759151584095,50,0.11722493581011947,31,0.12122140059457173,45,0.12160922415148516,48,0.12886753060686026,23,0.12942071388595527,46,0.13035351304071757,49,0.1329617587621567,16,0.13774785932037484,53,0.14054839305602396,14,0.14358464132608253,4,0.14535041382231406,39,0.14612375468715072,27,0.14770763333722453,47,0.1480705646986385,44,0.1484319995935921,28,0.1487391595166659,55,0.14897745829052217,30,0.15003358526720653,43,0.15062816664305026,40,0.15077733723009823,57,0.15147224725140637,61,0.15340474708948043,54,0.15350419917995783,52,0.1550342266257726,15,0.1554305450279684,34,0.1561947320560525,59,0.15625812874981665,65,0.15719812191141733,29,0.15731426899834186,60,0.1577144044056616,35,0.16165333798699,18,0.16219905535737372,41,0.1624521764809407,20,0.16458997288325486,38,0.16546106904683716,36,0.1658016189910626,42,0.1692981328743906,24,0.17232543364020775,6,0.17284639484151593,12,0.1733866225979701,13,0.17390941508126717,51,0.1741857098580383,8,0.1744792043127366,37,0.17522941450183177,22,0.1766732277400726,66,0.178378375211688,1,0.1812563503330193,9,0.1827592178791364,2,0.18291830228819847,5,0.18374009461240695,26,0.18529052227085044,33,0.18633460175865216,32,0.18660928201526014,64,0.19386148456249683,19,0.19449103981515775,3,0.1975580490399152,17,0.2002024472787589,21,0.20049557886777497,10,0.20640332392877636,63,0.20960222363522812,11,0.2159729987992026,7,0.21771578291770322,62,0.27742302296911164
57,41,0.07534055949831092,55,0.08475767588534541,51,0.08619469794344202,54,0.09902068221537566,38,0.10080388713676998,44,0.10396501815383716,1,0.10789428380442512,64,0.10900406190599195,3,0.11252758524391766,35,0.11325228523199074,52,0.11403357810440089,47,0.11435872726792365,26,0.1168623646419569,36,0.1221817586977535,42,0.1235687739848806,34,0.12438548843629219,58,0.12509532975267104,37,0.1264033231321731,65,0.1271225857905597,66,0.12787713584980184,49,0.13649612538978834,59,0.14056923036912766,5,0.14645642498708358,10,0.1499990591507277,56,0.15147224725140637,40,0.15148289045410174,60,0.15578598719848463,11,0.15583824745213212,28,0.15586436381936353,2,0.15712391718878035,53,0.15790059320354852,21,0.15964371941113928,43,0.16106870576589655,45,0.16264628381215576,32,0.16381377319944557,48,0.16408001531013455,46,0.1673448107025429,19,0.16801087754895278,12,0.1701253282691768,24,0.1710252644483155,25,0.17456679614133058,61,0.1746406875260711,16,0.1765104724187835,9,0.17789763705685355,50,0.18052538680994687,31,0.18230430780530277,39,0.18231197357439563,29,0.18277153941174742,30,0.18449093701117442,14,0.18721521152204246,8,0.1879665489041599,13,0.18801819984018314,15,0.1882366777899859,63,0.18855022970177804,27,0.19128449312257545,20,0.1927861918444002,23,0.19407569329757096,6,0.19466339947818487,17,0.19505313036922825,22,0.19568262675870327,33,0.20456591489940817,18,0.21113914344375115,4,0.2154470822789562,7,0.24143661217891382,62,0.25190248588309255
58,56,0.08124328819357171,23,0.09575580456644106,50,0.09653757116950437,45,0.09958111725866466,60,0.11211377521821855,46,0.11407974542212922,53,0.11483408950217341,43,0.11699724624146464,18,0.1222696615490598,4,0.12245786125559648,48,0.12441334848951577,57,0.12509532975267104,59,0.12568912096022697,25,0.1271812030756101,31,0.12767449417685522,6,0.1286665828545577,28,0.13048113923646426,54,0.1308149120120435,16,0.13187989094148792,61,0.13596345699622564,39,0.1383458601867877,44,0.13877301525464789,49,0.14064037656018902,65,0.14205149242502074,8,0.1420949575764982,55,0.14220020869003855,40,0.1428928094313567,30,0.14376184499712324,15,0.14382516254602917,14,0.14500370183453826,27,0.14537837225344596,66,0.14633900642744355,34,0.14885972264173125,63,0.14986914905809776,22,0.150139729118756,41,0.15165400561116144,12,0.1521921594376475,35,0.15399116780458888,36,0.15461712229799707,42,0.1548966276484839,52,0.15655964941884098,20,0.15663115412528722,33,0.15797366975748645,29,0.1596298275377685,37,0.15980617887539889,5,0.16327447512949525,13,0.16363017596179136,47,0.16397379885880586,64,0.1644801826289407,32,0.16857218052558268,9,0.16866542804074938,24,0.1700081952429088,51,0.1702970202241353,38,0.17040790745516476,1,0.17290004725312696,2,0.17720889399269613,7,0.186125102670845,26,0.18718925843667658,21,0.18783226857373925,3,0.18972649588506396,19,0.1900355418465244,10,0.19303075996169833,17,0.19841952513099653,11,0.20188180471894754,62,0.2241549135458812
59,61,0.08764867008216412,40,0.10149453504044366,9,0.1190432794018141,64,0.12383422937874337,58,0.12568912096022697,37,0.12570989464446283,35,0.12790018336944198,44,0.1346827072546835,13,0.1380364769940528,41,0.1385211658772553,60,0.13862394240961592,63,0.13998581833809304,57,0.14056923036912766,30,0.1406028552200297,66,0.14379507460381918,54,0.1438095860925022,16,0.1447699646029684,14,0.14625391982739117,24,0.149158308981639,55,0.15004455419402338,29,0.15037502749562479,25,0.1526168486566028,42,0.15315737419575987,27,0.15386363705160205,36,0.15595074527258462,31,0.15613771032126794,56,0.15625812874981665,65,0.15739936240985514,15,0.16068909874096665,43,0.1608958625381671,51,0.16317251000161273,20,0.16404837023550695,12,0.16407389941460562,28,0.16756778668598682,48,0.16890081303343096,52,0.17220656874414864,49,0.17353959886126946,45,0.17399017474766418,46,0.1745387214652713,32,0.17802158270008164,5,0.17831558648828025,22,0.178430386080021,8,0.17848779531847064,53,0.17911518613251595,47,0.18023325637216625,34,0.18120246872797158,50,0.1827432509075682,17,0.18730183728250024,1,0.18754350422885763,10,0.18865381701609563,38,0.19000109281733288,33,0.1905430124431177,23,0.19627107672166172,11,0.19804927402873385,6,0.20335535865609997,39,0.2036168927520991,26,0.21103651553905642,21,0.2111564409499167,18,0.21122132523487025,2,0.2122500402955204,4,0.21414989511829513,19,0.21446374493808934,62,0.2174251870440303,3,0.2183602598284279,7,0.261454734093719
60,63,0.07452444658504988,53,0.0796741786585431,43,0.08013248230053767,46,0.08964722388537442,8,0.09089883374881061,33,0.10344732002783288,48,0.10501379341535873,45,0.10871248573641627,44,0.11188649595136786,58,0.11211377521821855,39,0.11766429488422118,22,0.1184638795458548,6,0.11951106645103338,54,0.1267275772023999,42,0.1274635352974315,12,0.12985432444167394,36,0.13235081536990806,41,0.13705208645601927,28,0.13788524049981818,37,0.13813707428440314,59,0.13862394240961592,35,0.13967022503099588,50,0.14021573127813447,5,0.1444079500254559,32,0.14487962480475824,61,0.1493966587322174,49,0.15563033398303178,57,0.15578598719848463,56,0.1577144044056616,55,0.15834765037779402,30,0.16068148230649376,34,0.16173047999987714,62,0.1622746041896887,18,0.1627922710801804,40,0.16325380335561318,4,0.16437194918714088,31,0.1678199636099333,52,0.17034239697831022,23,0.1705707449615427,51,0.17101074758567938,66,0.17103014521063473,65,0.1720680618329657,10,0.17221622182034785,14,0.1725612257360583,64,0.1747136107392754,13,0.17478240078760235,16,0.17682800073986046,27,0.17779289083708288,11,0.17971550016569357,47,0.18061614258021355,15,0.1817221423497414,9,0.1830680968155799,25,0.18430346566918593,7,0.18640716811854366,1,0.18834844057858907,38,0.19355385725327293,2,0.20284898197738213,20,0.2042739367850169,21,0.2068860600710182,24,0.210250368188809,29,0.21025682760878336,26,0.21217469567342162,19,0.21237967663310547,3,0.22768816897290395,17,0.23771833821760438
61,59,0.08764867008216412,30,0.13093837054452945,63,0.13460979365885054,58,0.13596345699622564,40,0.1399166459722297,14,0.14005015963003445,13,0.14144566491059357,44,0.14434501011232634,64,0.1444260321964196,27,0.1454050908451912,37,0.14671111942443163,16,0.14755838632883247,60,0.1493966587322174,56,0.15340474708948043,31,0.15385244312769134,42,0.15666269199357857,25,0.15675443650816612,66,0.15903414343714145,54,0.15934603902607264,41,0.16541932253178415,35,0.16682699514832594,12,0.16701671836020732,65,0.16789641952636564,36,0.17286004163242236,15,0.17323646566519937,9,0.173758943294327,57,0.1746406875260711,20,0.17538255447805015,33,0.17610547887524644,5,0.179399193389492,22,0.17952682856082242,32,0.17953172646024157,43,0.18250552851517293,49,0.18520060570700506,48,0.18712040396303883,28,0.18750544044479295,55,0.18790465995989086,29,0.187979854485951,50,0.19176819993857588,11,0.19211548783373414,45,0.19304493080958704,52,0.19538288521420263,51,0.19545072622351964,34,0.19718275360037069,10,0.19728316743897995,8,0.20003164352827482,46,0.20009853444543974,53,0.2023887868500461,24,0.20331707515106673,47,0.20473259731387916,23,0.20508347809842675,62,0.20595968237233514,1,0.21273709877274588,38,0.21386625750381122,6,0.21961751096772505,4,0.22455248058820954,18,0.22571376690022554,39,0.22632381582286829,2,0.2277528025802043,21,0.22977919344936434,19,0.23146466285383424,17,0.2334749015935266,26,0.2352538183876704,3,0.24999747153211183,7,0.27625579901297403
62,63,0.13924900622727251,7,0.1524300387297215,60,0.1622746041896887,33,0.16450757781456393,8,0.1655637797019311,22,0.1908940696303721,28,0.19366954222591906,53,0.19579258554705536,12,0.1984926521111162,6,0.1992367344570351,32,0.2031784396467974,61,0.20595968237233514,5,0.20809456910924218,43,0.21309839282828774,44,0.2155136200485745,59,0.2174251870440303,48,0.21751401589876823,39,0.22294521374846882,42,0.22330173273050158,58,0.2241549135458812,10,0.2272955537590577,4,0.2283504995743236,46,0.23210195267466047,64,0.23329708657069048,54,0.235169908358772,11,0.23646715276814687,45,0.23660628832800273,37,0.23834141124908567,66,0.2401096090482501,15,0.2409951111409807,49,0.2424351037597015,41,0.24315103627155898,30,0.24329519339421407,1,0.24338115829384396,65,0.24352099188934995,18,0.24352161660771432,14,0.24404221950670232,31,0.246827055777214,36,0.2480361842220642,50,0.2505033969787348,57,0.25190248588309255,35,0.2522743812944784,19,0.25290527247291666,23,0.2530914468732461,25,0.25420357130640897,13,0.2560107941128,16,0.25622382389368104,27,0.2577993237322659,21,0.25882349101820024,2,0.26323699653889054,55,0.26369604522836126,9,0.26391961305089157,3,0.26487941844213975,34,0.2668475887659906,40,0.26898003923644864,51,0.27249516057629103,26,0.2733663623225441,52,0.27433797638211577,24,0.27556318823281095,56,0.27742302296911164,20,0.2791162848491297,47,0.28082954985769515,29,0.2892559133039422,38,0.28973840148358354,17,0.30533367514171794
63,60,0.07452444658504988,53,0.11619309711757228,8,0.13061971653258628,33,0.13192603719069457,61,0.13460979365885054,62,0.13924900622727251,59,0.13998581833809304,43,0.14039934343586064,58,0.14986914905809776,46,0.15293430980800454,64,0.15355068507039038,44,0.15625371749431755,48,0.15660890433011315,22,0.16162612105064517,54,0.1644386017418058,45,0.16672857107108202,42,0.16689036407826435,39,0.16717269239042143,66,0.16898943524816412,6,0.17279072089903794,12,0.175794450702349,37,0.17745808781351363,28,0.17863564225136863,65,0.17883077468225608,36,0.18041698341054185,41,0.18237800761678385,5,0.18595820256872814,57,0.18855022970177804,35,0.1888394625942053,32,0.19194873617137517,50,0.19667240623172613,49,0.202550759526481,34,0.2029787832379876,55,0.2048449677015299,11,0.20827703443810758,30,0.20938250071282866,56,0.20960222363522812,10,0.2112901143003511,40,0.21291305559993381,51,0.21503248154042448,52,0.2158938842862676,4,0.21610897054878384,18,0.2166363970188029,31,0.2199641481513424,14,0.22263776882842218,47,0.2230093340066667,23,0.2242591316970463,1,0.22482257850909965,13,0.22569552145846922,16,0.22788131264578335,27,0.22897811623669379,9,0.23349109430898038,15,0.2346908049130337,38,0.23494436354912485,25,0.2373889335433646,2,0.23853490237994449,21,0.24477351955070717,7,0.2457137964952545,19,0.2457333487825252,26,0.2474627675095129,20,0.25505665937076005,24,0.2591090797718849,29,0.25964615679155073,3,0.2646550953731492,17,0.2852459434180311
64,57,0.10900406190599195,66,0.11546149904451272,41,0.1172230008708955,59,0.12383422937874337,52,0.12518393067971662,54,0.12771675393810863,1,0.13095823897538125,44,0.13456973247123138,38,0.13929465523842768,65,0.139614072823316,47,0.1400550646358083,61,0.1444260321964196,51,0.14876433683423218,36,0.1487782984918955,35,0.15030636078994186,55,0.15117438522571303,42,0.15316016419135478,10,0.1532984569753427,26,0.15349126160585377,63,0.15355068507039038,11,0.15418336764014268,58,0.1644801826289407,37,0.17161886970289497,49,0.17324536626690476,60,0.1747136107392754,34,0.17491934357597602,5,0.17533617791869033,40,0.1790651948018684,3,0.18460696264377457,21,0.18548351899074733,32,0.18821823554367964,2,0.18850104439598878,28,0.18906002251779241,19,0.19077046655479324,12,0.19115413287107944,43,0.19328196213237828,56,0.19386148456249683,48,0.19639483267659455,53,0.20138588442768804,9,0.20538484000972995,46,0.20795306000385852,8,0.20840412801294148,16,0.21031715613500768,31,0.21197254398227489,14,0.212166318418463,45,0.21280954008457192,27,0.21444738147728715,22,0.21454298619548698,30,0.21457257078825842,13,0.21512038878053624,24,0.2173300852161874,25,0.21872539336719413,39,0.22676024717819435,29,0.22727054614392772,15,0.22815119563453717,33,0.22979475006412833,50,0.2302069777471706,20,0.23040653124537663,62,0.23329708657069048,23,0.23361533750319702,17,0.23379453571435865,6,0.23500906409559402,18,0.2538456225748705,4,0.25751476020746705,7,0.28945321428585497
65,66,0.07739254042531078,34,0.10024304551078526,54,0.10187713995767604,36,0.10227056753229949,44,0.1199739292362414,42,0.12421438578056407,57,0.1271225857905597,49,0.1302309594491197,64,0.139614072823316,58,0.14205149242502074,2,0.1439923005266019,55,0.1483384473185297,52,0.14941878604064684,47,0.15708167363474523,56,0.15719812191141733,59,0.15739936240985514,5,0.16051173587097117,48,0.16472095433695866,61,0.16789641952636564,51,0.16803984583241344,28,0.16966903799220076,35,0.17005870835680909,53,0.1713337470687121,60,0.1720680618329657,41,0.17501538822321458,63,0.17883077468225608,32,0.1794277023221408,38,0.1799306472425822,37,0.18031862026110726,12,0.1816452641591078,40,0.18198534176888578,46,0.1835170004639029,45,0.1841067783700328,3,0.1853986437904438,19,0.18587765120039745,39,0.19107818920154804,21,0.1919556335437485,1,0.19336420770053755,10,0.1972947742884577,50,0.19773152076057426,43,0.19846324671505652,8,0.19920950759743516,25,0.2006054445153528,26,0.20506386901427698,24,0.20590259654311643,22,0.20687512596200194,29,0.21074914993660526,4,0.21252895977950548,16,0.21475471098944485,11,0.21521060247754048,9,0.21547408005283333,33,0.21923984883555633,6,0.22011335086142503,23,0.220592103463022,17,0.22252837554997792,31,0.2228315852752835,14,0.22533271021454443,15,0.22595561094473574,18,0.23022363429738063,20,0.2303542095664764,30,0.2305505268602855,27,0.23058085325159067,13,0.23243762112652427,62,0.24352099188934995,7,0.2716182029263951
