target,donor,weighted_ks,mean_ks,marginal_energy,sinkhorn_wasserstein
41,1,0.0356867020149922,0.1007102373180846,0.3396458166028911,0.2667896881029192
41,2,0.0657657816448317,0.1691553711220331,0.8959521856372652,0.2788705391680238
41,3,0.0821691022024093,0.1237885757415083,0.5613700175830934,0.3402702965330842
41,4,0.0848019715018841,0.2025636426906735,1.62120038969971,0.3025159320176971
41,5,0.0289659028162135,0.1256459205093751,0.9007065829545698,0.2499614042384389
41,6,0.0561981979885719,0.1777963864370699,1.7117440343094572,0.2552696545389334
41,7,0.0495025177271917,0.2146310798340741,1.6943389584219166,0.3124664168159571
41,8,0.0463063931348585,0.1637276060822567,1.6425362327312445,0.253878204055639
41,9,0.0495418227288313,0.1414874532869513,0.9861025804532808,0.2461527417897508
41,10,0.0254392653477458,0.1154283094342211,0.6070982558767999,0.2181603112478128
41,11,0.0316773237408785,0.1184480123170852,0.5142589878122429,0.2387698333463443
41,12,0.0457137103167973,0.1262283992877326,1.0056041128452435,0.251904861357746
41,13,0.0499289420591614,0.1411416941726053,1.067226560844931,0.2735706808993843
41,14,0.0733649502627648,0.1598709446673044,1.2134005830320878,0.2992537641897487
41,15,0.0949798126508275,0.1615008144320204,1.1326269134844422,0.4888112985640617
41,16,0.0809438229932562,0.1558141059265797,1.1921584468073636,0.2906546364584014
41,17,0.1909156986719423,0.1667841295973391,0.8528241074807703,0.4044353858664838
41,18,0.1337523254710781,0.1830838166169133,1.5220709080373465,0.3700086503412229
41,19,0.1751871597205979,0.1592459401845106,0.8175910720978699,0.4255478427942213
41,20,0.1419214332693196,0.1678243952746501,1.1256207671220746,0.4286324428851086
41,21,0.1251597337971272,0.1405506894417715,0.7032765581754249,0.3382695124428455
41,22,0.046625293919329,0.138221198293333,1.2024597353795514,0.2224774173681783
41,23,0.0705938344750201,0.1690751809423751,1.4216273801584005,0.2320264414725753
41,24,0.076777251948645,0.1570275824807883,0.9481256842136142,0.2698353258682212
41,25,0.0280623607756833,0.1679201623645037,1.1717618118126842,0.2782918554459913
41,26,0.0568515232018568,0.1060318589606684,0.2857536490589946,0.2177501746583242
41,27,0.1006182505278509,0.1582364040510455,1.21772212842441,0.3296970127184532
41,28,0.0556369917382661,0.1433767218702124,1.1495283803344385,0.2800454615939919
41,29,0.0916945635414414,0.1703856734761217,1.0401850790201572,0.2930864304278598
41,30,0.0325017599330297,0.137227006569052,1.137123005830055,0.2989357281437103
41,31,0.0390257355243364,0.1510591472361347,1.2259238030998398,0.2124933682106883
41,32,0.0383932101287072,0.1093609479545951,0.9033409810516486,0.2586121687353948
41,33,0.0188703779184483,0.1607041578757808,1.437164367536211,0.2204094779500824
41,34,0.0357197912426284,0.1208262090917128,0.9204190854978824,0.2077233467809836
41,35,0.0258939118484244,0.0740722856427484,0.6218592988679795,0.1493781492121264
41,36,0.0310597846134017,0.0980805172327908,0.9271776471887831,0.1895808369830955
41,37,0.033820053089424,0.0856725746140984,0.6796230302099111,0.1862739039163518
41,45,0.0516221430993805,0.136348081900295,1.5472234499554618,0.1915963450291496
41,46,0.0328839392018979,0.1387889246951823,1.594277214604174,0.1891950822669691
41,47,0.0687054943781741,0.0921025469131804,0.4841107813420951,0.1643634933988138
41,48,0.0915001970489709,0.1386409797488819,1.3252568714867683,0.212559340588489
41,49,0.0633676599400045,0.1094476985641193,0.9113771228197514,0.2243247484505303
41,50,0.0791064392341438,0.1507108773800999,1.4729622954532708,0.2304903723920681
41,51,0.0336761138313811,0.0600786185756801,0.4361647710498076,0.1671374675718748
41,52,0.0383398486236304,0.0910088020358926,0.5407401972315056,0.1863947760208262
41,53,0.0415760100974259,0.1452900197939784,1.734380205241214,0.2245176001167488
41,54,0.0700550940912849,0.1169209704809842,0.9157534380520216,0.2382015828635567
41,55,0.0474879071533721,0.095498942995913,0.5914519943313632,0.2200340862227817
41,56,0.0471190070652089,0.1624521764809407,1.3871935884832094,0.3530371938152553
41,57,0.1018269966217411,0.0753405594983109,0.4615831204546841,0.2480725056922022
41,58,0.1028252827301442,0.1516540056111614,1.510469870967813,0.3048892190237675
41,59,0.184805524225989,0.1385211658772553,1.211881583845186,0.5311171137915445
41,60,0.080603989388413,0.1370520864560192,1.7560600768315973,0.2657095083911667
41,61,0.2131898435064521,0.1654193225317841,1.3723335352071555,0.6007881626565523
41,62,0.1851422203257682,0.2431510362715589,1.9743362162110387,0.593013289652765
41,63,0.2016921017275395,0.1823780076167838,1.9584053591208184,0.5588464046845408
41,64,0.2239616270988575,0.1172230008708955,0.6610454824639764,0.5377746496214998
41,65,0.1671279210281802,0.1750153882232145,1.2443527424504115,0.4292016660592957
41,66,0.1791155829230907,0.1601090517598274,1.1013057082261812,0.4449056868226625
42,1,0.0711484544885155,0.153306769174422,0.9766089323559282,0.4179927583135828
42,2,0.0484445230919556,0.1249958671158022,0.5445294592802452,0.245673607177588
42,3,0.063485187309117,0.1538555851195328,1.0504638939618112,0.4426357721619941
42,4,0.0642148537692615,0.189013551734825,1.6611126722897367,0.2731886910272249
42,5,0.04911466236011,0.0897742137224295,0.3381976340848646,0.194356456921423
42,6,0.0276613772956856,0.1652619765874806,1.7458480477751717,0.234636452942543
42,7,0.0405272494775589,0.2120609769442646,1.769105673204708,0.3189213692585373
